Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
14169.6,,,seconds,0.179492713,0.007769988,0.007769988,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
14860.8,,,seconds,0.173958968,0.00448622,0.00448622,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
15379.2,,,seconds,0.172522929,0.007786075,0.007786075,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
16156.8,,,seconds,0.16294717,0.006603515,0.006603515,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
16588.8,,,seconds,0.165976584,0.014064048,0.014064048,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
16848,,,seconds,0.145494582,0.008442344,0.008442344,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
17107.2,,,seconds,0.147654546,0.006799743,0.006799743,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
17452.8,,,seconds,0.153054754,0.00620262,0.00620262,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
18057.6,,,seconds,0.146570585,0.003644905,0.003644905,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
18662.4,,,seconds,0.135908564,0.004381174,0.004381174,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
19267.2,,,seconds,0.139459088,0.002954271,0.002954271,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
20044.8,,,seconds,0.128720235,0.005097896,0.005097896,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
20390.4,,,seconds,0.118262437,0.013397619,0.013397619,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
20649.6,,,seconds,0.130631172,0.008061156,0.008061156,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
20908.8,,,seconds,0.127422706,0.005868032,0.005868032,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
21254.4,,,seconds,0.123721969,0.003874373,0.003874373,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
21772.8,,,seconds,0.113879833,0.004719924,0.004719924,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
41040,,,seconds,0.046994477,0.007228347,0.007228347,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
41299.2,,,seconds,0.049209259,0.007115774,0.007115774,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
41558.4,,,seconds,0.071787168,0.008595395,0.008595395,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
42163.2,,,seconds,0.058458386,0.012383698,0.012383698,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
42422.4,,,seconds,0.063218884,0.001164535,0.001164535,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
42422.4,,,seconds,0.062754782,0.013120439,0.013120439,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
42681.6,,,seconds,0.058297083,0.015302675,0.015302675,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
42768,,,seconds,0.062065009,0.00114328,0.00114328,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
43459.2,,,seconds,0.06392148,0.017838779,0.017838779,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
43718.4,,,seconds,0.058297083,0.010470251,0.010470251,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
43891.2,,,seconds,0.060373565,0.001668183,0.001668183,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
43977.6,,,seconds,0.059380906,0.008696002,0.008696002,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
44236.8,,,seconds,0.060373565,0.001112122,0.001112122,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
44323.2,,,seconds,0.052341579,0.014366096,0.014366096,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
44582.4,,,seconds,0.045294641,0.007008608,0.007008608,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
44841.6,,,seconds,0.058999295,0.006575183,0.006575183,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
45100.8,,,seconds,0.054305876,0.00410144,0.00410144,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
45360,,,seconds,0.057656307,0.001593103,0.001593103,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
45619.2,,,seconds,0.058189794,0.001607843,0.001607843,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
45619.2,,,seconds,0.044755542,0.003256489,0.003256489,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
45878.4,,,seconds,0.051718607,0.004048941,0.004048941,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
46137.6,,,seconds,0.050448333,0.003577777,0.003577777,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
46396.8,,,seconds,0.05058792,0.003913828,0.003913828,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
46656,,,seconds,0.057127711,0.001052331,0.001052331,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
46742.4,,,seconds,0.046994477,0.004198501,0.004198501,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47001.6,,,seconds,0.041961096,0.003671522,0.003671522,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47001.6,,,seconds,0.056085013,0.001549686,0.001549686,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47260.8,,,seconds,0.041691433,0.003532729,0.003532729,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47520,,,seconds,0.046307019,0.003881181,0.003881181,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47779.2,,,seconds,0.05455654,0.001507453,0.001507453,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
47779.2,,,seconds,0.046563629,0.003988462,0.003988462,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
48038.4,,,seconds,0.046009427,0.003771486,0.003771486,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
48470.4,,,seconds,0.047736088,0.002989726,0.002989726,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
48729.6,,,seconds,0.046435147,0.003464236,0.003464236,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
48988.8,,,seconds,0.042077199,0.003565417,0.003565417,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
49248,,,seconds,0.042741211,0.004330272,0.004330272,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
49507.2,,,seconds,0.043817422,0.003551446,0.003551446,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
49680,,,seconds,0.046009427,0.003347724,0.003347724,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
49939.2,,,seconds,0.047167931,0.003779564,0.003779564,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
50198.4,,,seconds,0.044060236,0.00413926,0.00413926,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
50457.6,,,seconds,0.038163379,0.003198629,0.003198629,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
50716.8,,,seconds,0.03631172,0.003411322,0.003411322,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
50976,,,seconds,0.038623073,0.003948621,0.003948621,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
51235.2,,,seconds,0.043415701,0.003119012,0.003119012,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
51580.8,,,seconds,0.04108155,0.004313476,0.004313476,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
51753.6,,,seconds,0.04108155,0.005335088,0.005335088,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
52012.8,,,seconds,0.03191882,0.005585681,0.005585681,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
52272,,,seconds,0.04119522,0.008081688,0.008081688,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
52531.2,,,seconds,0.03959559,0.006527931,0.006527931,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
52790.4,,,seconds,0.039449983,0.005050534,0.005050534,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
53136,,,seconds,0.037918122,0.005063963,0.005063963,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
53395.2,,,seconds,0.038623073,0.006189731,0.006189731,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
53654.4,,,seconds,0.038374862,0.00675081,0.00675081,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
53913.6,,,seconds,0.04516966,0.005907597,0.005907597,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
54172.8,,,seconds,0.042349357,0.005109681,0.005109681,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
54432,,,seconds,0.036111608,0.004656403,0.004656403,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
54691.2,,,seconds,0.035879536,0.003833368,0.003833368,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
54950.4,,,seconds,0.034805415,0.003333925,0.003333925,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
55209.6,,,seconds,0.040072536,0.004133715,0.004133715,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
55468.8,,,seconds,0.039961964,0.003386182,0.003386182,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
55728,,,seconds,0.035452496,0.004604067,0.004604067,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
55987.2,,,seconds,0.037570487,0.004290858,0.004290858,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
56246.4,,,seconds,0.032512235,0.003024432,0.003024432,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
56505.6,,,seconds,0.039341129,0.003442279,0.003442279,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
56764.8,,,seconds,0.034805415,0.003590381,0.003590381,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
57024,,,seconds,0.033025304,0.004897206,0.004897206,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
57283.2,,,seconds,0.038980448,0.004739106,0.004739106,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
57542.4,,,seconds,0.034044489,0.005769529,0.005769529,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
57801.6,,,seconds,0.038872889,0.008628584,0.008628584,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
58060.8,,,seconds,0.034805415,0.007052534,0.007052534,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
58320,,,seconds,0.037813495,0.009612394,0.009612394,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
58579.2,,,seconds,0.041691433,0.012594947,0.012594947,mjy,Spectral,SpectralFlux,6.74E+14,,,hz,,
5011.2,,,seconds,0.619189915,0.035358289,0.035358289,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
8899.2,,,seconds,0.375858066,0.004846493,0.004846493,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
12614.4,,,seconds,0.29690935,0.087508358,0.087508358,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
12873.6,,,seconds,0.276072962,0.005085452,0.005085452,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
13046.4,,,seconds,0.305227651,0.070281264,0.070281264,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
13651.2,,,seconds,0.265842171,0.061212422,0.061212422,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
14083.2,,,seconds,0.240228138,0.061952322,0.061952322,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
15984,,,seconds,0.201661909,0.044576996,0.044576996,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
16675.2,,,seconds,0.225644044,0.00498782,0.00498782,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
20476.8,,,seconds,0.166964397,0.01445531,0.01445531,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
41126.4,,,seconds,0.079547013,0.006227568,0.006227568,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
41299.2,,,seconds,0.089171049,0.006159718,0.006159718,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
41644.8,,,seconds,0.087221565,0.008113737,0.008113737,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
42249.6,,,seconds,0.075966807,0.010635138,0.010635138,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
42508.8,,,seconds,0.071684271,0.009969572,0.009969572,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
42768,,,seconds,0.074580257,0.014631173,0.014631173,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
43027.2,,,seconds,0.061294834,0.013718475,0.013718475,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
43286.4,,,seconds,0.066592278,0.014413432,0.014413432,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
43545.6,,,seconds,0.073692599,0.01099549,0.01099549,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
43804.8,,,seconds,0.074374468,0.009727201,0.009727201,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
44064,,,seconds,0.07932752,0.008840665,0.008840665,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
44323.2,,,seconds,0.080579371,0.009648125,0.009648125,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
44582.4,,,seconds,0.074169248,0.004986805,0.004986805,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
44841.6,,,seconds,0.075548157,0.003896616,0.003896616,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
45187.2,,,seconds,0.074855527,0.003791947,0.003791947,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
45705.6,,,seconds,0.068457948,0.002585136,0.002585136,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
45964.8,,,seconds,0.064956688,0.002572575,0.002572575,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
46224,,,seconds,0.067643158,0.002616669,0.002616669,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
46483.2,,,seconds,0.070831082,0.00332713,0.00332713,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
46742.4,,,seconds,0.067643158,0.002741273,0.002741273,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
46915.2,,,seconds,0.068018003,0.008770565,0.008770565,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
47001.6,,,seconds,0.067830321,0.002748858,0.002748858,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
47347.2,,,seconds,0.064183571,0.002660186,0.002660186,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
47606.4,,,seconds,0.066776534,0.002829159,0.002829159,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
47865.6,,,seconds,0.06739441,0.002731192,0.002731192,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
48124.8,,,seconds,0.074580257,0.006182186,0.006182186,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
48124.8,,,seconds,0.069282552,0.002169594,0.002169594,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
48470.4,,,seconds,0.066592278,0.002637351,0.002637351,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
48729.6,,,seconds,0.063419655,0.003329465,0.003329465,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
48988.8,,,seconds,0.06073288,0.003076538,0.003076538,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
49248,,,seconds,0.063419655,0.003271053,0.003271053,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
49507.2,,,seconds,0.061294834,0.003726005,0.003726005,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
49766.4,,,seconds,0.062607141,0.003113819,0.003113819,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
50025.6,,,seconds,0.064598714,0.00273689,0.00273689,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
50284.8,,,seconds,0.063186438,0.002444268,0.002444268,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
50544,,,seconds,0.055901553,0.002728823,0.002728823,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
50803.2,,,seconds,0.056940841,0.003933334,0.003933334,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
51062.4,,,seconds,0.0605653,0.003625876,0.003625876,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
51235.2,,,seconds,0.071223592,0.005903942,0.005903942,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
51321.6,,,seconds,0.05657491,0.004220701,0.004220701,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
51580.8,,,seconds,0.05657491,0.004272808,0.004272808,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
51840,,,seconds,0.058536112,0.004528755,0.004528755,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
52099.2,,,seconds,0.047931815,0.005209326,0.005209326,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
52358.4,,,seconds,0.050052281,0.005624182,0.005624182,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
52617.6,,,seconds,0.058536112,0.005391375,0.005391375,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
52963.2,,,seconds,0.05907774,0.004951547,0.004951547,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
53222.4,,,seconds,0.060010034,0.005029687,0.005029687,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
53481.6,,,seconds,0.057098392,0.004470113,0.004470113,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
53568,,,seconds,0.053533283,0.005423657,0.005423657,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
53740.8,,,seconds,0.060176077,0.0052653,0.0052653,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
54000,,,seconds,0.053533283,0.004831986,0.004831986,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
54259.2,,,seconds,0.05373087,0.004354941,0.004354941,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
54518.4,,,seconds,0.048553873,0.00393534,0.00393534,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
54777.6,,,seconds,0.05523621,0.003255964,0.003255964,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
55036.8,,,seconds,0.056056228,0.003201041,0.003201041,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
55036.8,,,seconds,0.052074352,0.006235093,0.006235093,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
55296,,,seconds,0.058536112,0.003666135,0.003666135,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
55555.2,,,seconds,0.050190772,0.004206694,0.004206694,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
55814.4,,,seconds,0.056418804,0.004261018,0.004261018,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
56073.6,,,seconds,0.055901553,0.003037747,0.003037747,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
56332.8,,,seconds,0.054528541,0.003113804,0.003113804,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
56592,,,seconds,0.05255619,0.004017701,0.004017701,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
56851.2,,,seconds,0.048688217,0.00358748,0.00358748,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
57110.4,,,seconds,0.048553873,0.003667021,0.003667021,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
57369.6,,,seconds,0.046927117,0.00380349,0.00380349,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
57628.8,,,seconds,0.053533283,0.003451418,0.003451418,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
57888,,,seconds,0.05657491,0.005940246,0.005940246,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
58147.2,,,seconds,0.046797632,0.005560185,0.005560185,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
58406.4,,,seconds,0.051123888,0.006780505,0.006780505,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
58665.6,,,seconds,0.051454561,0.00744045,0.00744045,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
58924.8,,,seconds,0.04662554,0.011680689,0.011680689,mjy,Spectral,SpectralFlux,5.44E+14,,,hz,,
3196.8,,,seconds,0.798525448,0.058837529,0.058837529,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
3369.6,,,seconds,0.573177008,0.100303951,0.100303951,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
4838.4,,,seconds,0.64311518,0.014808274,0.014808274,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
5184,,,seconds,0.581150694,0.009099413,0.009099413,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
5529.6,,,seconds,0.571069231,0.005259742,0.005259742,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
5961.6,,,seconds,0.537388986,0.004454582,0.004454582,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
5961.6,,,seconds,0.532462174,0.039233263,0.039233263,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
6652.8,,,seconds,0.48875224,0.004051417,0.004051417,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
7257.6,,,seconds,0.468909208,0.004318813,0.004318813,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
7862.4,,,seconds,0.445747341,0.003694936,0.003694936,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
8208,,,seconds,0.442882746,0.044870109,0.044870109,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
8812.8,,,seconds,0.429624224,0.014245147,0.014245147,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
9158.4,,,seconds,0.398371959,0.008439025,0.008439025,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
9417.6,,,seconds,0.367695878,0.006095888,0.006095888,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
9936,,,seconds,0.382550489,0.004580446,0.004580446,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
10108.8,,,seconds,0.396541606,0.021913699,0.021913699,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
10540.8,,,seconds,0.335033906,0.002777199,0.002777199,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
11145.6,,,seconds,0.343469961,0.004112518,0.004112518,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
11750.4,,,seconds,0.343786454,0.004749585,0.004749585,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
12787.2,,,seconds,0.321135828,0.014493074,0.014493074,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
13132.8,,,seconds,0.289660156,0.007470032,0.007470032,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
13392,,,seconds,0.274087204,0.005301317,0.005301317,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
13910.4,,,seconds,0.261751248,0.003375145,0.003375145,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
14515.2,,,seconds,0.258635873,0.002858549,0.002858549,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
15120,,,seconds,0.240707023,0.003768889,0.003768889,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
15724.8,,,seconds,0.218518777,0.003018948,0.003018948,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
16934.4,,,seconds,0.220947332,0.007326,0.007326,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
17193.6,,,seconds,0.21571918,0.005761857,0.005761857,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
17712,,,seconds,0.215520587,0.003970036,0.003970036,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
18316.8,,,seconds,0.205252644,0.003213759,0.003213759,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
18921.6,,,seconds,0.20076535,0.003698234,0.003698234,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
19526.4,,,seconds,0.203745845,0.00300251,0.00300251,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
20390.4,,,seconds,0.199475132,0.013962977,0.013962977,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
20649.6,,,seconds,0.171984283,0.007128152,0.007128152,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
20995.2,,,seconds,0.170879026,0.005351104,0.005351104,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
21513.6,,,seconds,0.185989643,0.003597359,0.003597359,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
22118.4,,,seconds,0.177946218,0.003441785,0.003441785,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
35251.2,,,seconds,0.095123706,0.011389582,0.011389582,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
36460.8,,,seconds,0.091682988,0.01097761,0.01097761,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
39657.6,,,seconds,0.088366725,0.00325555,0.00325555,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
