Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup
35638.00001,,,s,0.099732409,0.029919723,0.029919723,mJy,Spectral Flux,5.48267E+14,,,Hz,uvot-v,uvot-v_offset
904.0000032,,,s,1.016625612,0.205898858,0.205898858,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
1034.000035,,,s,0.868635808,0.09008075,0.09008075,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
12671.00004,,,s,0.141555465,0.025737357,0.025737357,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
16182.00003,,,s,0.128686786,0.019303018,0.019303018,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
30031.00004,,,s,0.045040375,0.025737357,0.025737357,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
33898,,,s,0.019303018,0.006434339,0.006434339,mJy,Spectral Flux,6.82588E+14,,,Hz,uvot-b,uvot-b_offset
890.0000064,,,s,1.021235623,0.216261661,0.216261661,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
974.9999808,,,s,0.993201704,0.224271352,0.224271352,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
12018.99997,,,s,0.116140522,0.020024228,0.020024228,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
28663.99998,,,s,0.040048456,0.012014537,0.012014537,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
29379.99997,,,s,0.040048456,0.008009691,0.008009691,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
41040,,,s,0.012014537,0.008009691,0.008009691,mJy,Spectral Flux,8.65202E+14,,,Hz,uvot-u,uvot-u_offset
877.0000032,,,s,0.354018246,0.078921265,0.078921265,mJy,Spectral Flux,1.15305E+15,,,Hz,uvw1,uvw1_offset
960.999984,,,s,0.509605882,0.092450625,0.092450625,mJy,Spectral Flux,1.15305E+15,,,Hz,uvw1,uvw1_offset
