Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
268.783,0.87,1.605298008e-09,3.043673372e-10,1,Integrated,cgs
271.06,1.349,1.093023936e-09,2.090083832e-10,1,Integrated,cgs
273.021,0.708,1.931228872e-09,3.61999732e-10,1,Integrated,cgs
274.888,1.094,1.471847736e-09,2.78276704e-10,1,Integrated,cgs
276.464,0.725,1.870597276e-09,3.546401868e-10,1,Integrated,cgs
278.622,1.353,1.095116032e-09,2.07143306e-10,1,Integrated,cgs
281.006,1.124,1.355568792e-09,2.65105656e-10,1,Integrated,cgs
282.906,1.006,1.439226248e-09,2.734452892e-10,1,Integrated,cgs
284.505,0.635,2.0368157e-09,3.814777588e-10,1,Integrated,cgs
286.412,1.125,1.369908884e-09,2.569445028e-10,1,Integrated,cgs
288.298,0.902,1.48634652e-09,2.824127452e-10,1,Integrated,cgs
290.364,1.054,1.455225816e-09,2.777862332e-10,1,Integrated,cgs
292.477,1.211,1.228474736e-09,2.3429865e-10,1,Integrated,cgs
294.208,0.626,2.4960234e-09,4.67860876e-10,1,Integrated,cgs
295.733,0.993,1.373804404e-09,2.63695664e-10,1,Integrated,cgs
297.843,1.014,1.370933592e-09,2.729547408e-10,1,Integrated,cgs
299.724,0.912,1.585271388e-09,3.012651608e-10,1,Integrated,cgs
302.139,1.503,9.76912996e-10,1.92019842e-10,1,Integrated,cgs
304.392,0.884,1.551094408e-09,2.924472788e-10,1,Integrated,cgs
306.606,1.285,1.109316444e-09,2.127985224e-10,1,Integrated,cgs
308.847,1.064,1.389405884e-09,2.62258512e-10,1,Integrated,cgs
310.984,1.236,9.82909536e-10,1.861480828e-10,1,Integrated,cgs
314.012,1.485,9.22362524e-10,1.726860348e-10,1,Integrated,cgs
316.756,1.221,1.210072284e-09,2.294953264e-10,1,Integrated,cgs
319.086,1.292,1.116597652e-09,2.105620904e-10,1,Integrated,cgs
321.196,0.916,1.46674476e-09,2.81218714e-10,1,Integrated,cgs
323.157,1.041,1.345487e-09,2.591282832e-10,1,Integrated,cgs
325.35,1.233,9.92386048e-10,1.883923524e-10,1,Integrated,cgs
328.219,1.316,1.403804176e-09,2.631015584e-10,1,Integrated,cgs
329.822,0.894,1.558549828e-09,2.878935944e-10,1,Integrated,cgs
332.078,1.327,1.168645912e-09,2.19552128e-10,1,Integrated,cgs
334.41,1.227,1.084800276e-09,2.099325604e-10,1,Integrated,cgs
336.725,1.0,1.41728252e-09,2.680773868e-10,1,Integrated,cgs
339.056,1.313,1.027449996e-09,2.02624076e-10,1,Integrated,cgs
341.411,1.005,1.348446664e-09,2.598807704e-10,1,Integrated,cgs
343.758,1.26,1.08693738e-09,2.1245425e-10,1,Integrated,cgs
346.336,1.281,1.080691356e-09,2.082485628e-10,1,Integrated,cgs
349.044,1.375,9.96512428e-10,1.891357604e-10,1,Integrated,cgs
351.887,1.334,1.13437426e-09,2.151680772e-10,1,Integrated,cgs
354.564,1.477,9.59917432e-10,1.889879324e-10,1,Integrated,cgs
357.186,1.238,1.138834708e-09,2.179586896e-10,1,Integrated,cgs
359.995,1.592,1.014684796e-09,1.910377752e-10,1,Integrated,cgs
362.322,1.171,1.322321072e-09,2.509492044e-10,1,Integrated,cgs
364.67,1.441,1.090184552e-09,2.032738208e-10,1,Integrated,cgs
366.984,1.197,1.306662556e-09,2.4543231e-10,1,Integrated,cgs
368.665,0.775,1.694845304e-09,3.131109948e-10,1,Integrated,cgs
371.141,1.572,1.029654612e-09,1.917077736e-10,1,Integrated,cgs
373.398,1.046,1.470670544e-09,2.76881068e-10,1,Integrated,cgs
375.42,1.119,1.209893416e-09,2.278640192e-10,1,Integrated,cgs
377.891,1.223,9.94930552e-10,1.958989496e-10,1,Integrated,cgs
380.836,1.466,1.038740408e-09,1.960619096e-10,1,Integrated,cgs
383.508,1.468,9.00134004e-10,1.774809388e-10,1,Integrated,cgs
386.048,1.066,1.334397184e-09,2.513468656e-10,1,Integrated,cgs
388.815,1.723,8.96132948e-10,1.701885952e-10,1,Integrated,cgs
391.449,1.212,1.102974584e-09,2.084690632e-10,1,Integrated,cgs
394.191,1.397,9.31777732e-10,1.769321128e-10,1,Integrated,cgs
397.26,1.481,1.133344896e-09,2.17726588e-10,1,Integrated,cgs
399.45,1.256,1.060466468e-09,2.065538176e-10,1,Integrated,cgs
401.824,1.085,1.08248314e-09,2.035090264e-10,1,Integrated,cgs
404.364,1.01,1.308554444e-09,2.532312652e-10,1,Integrated,cgs
406.675,1.222,1.121373932e-09,2.145276056e-10,1,Integrated,cgs
409.832,1.892,7.947307e-10,1.50305768e-10,1,Integrated,cgs
412.865,1.356,1.05584694e-09,2.047072868e-10,1,Integrated,cgs
415.514,1.371,9.69518104e-10,1.831607544e-10,1,Integrated,cgs
418.317,1.22,1.074869804e-09,2.05345314e-10,1,Integrated,cgs
421.06,1.336,1.131685808e-09,2.12503332e-10,1,Integrated,cgs
423.742,1.512,9.4988802e-10,1.795436244e-10,1,Integrated,cgs
426.479,1.365,1.044733068e-09,1.943899012e-10,1,Integrated,cgs
428.873,1.098,1.345036144e-09,2.499590284e-10,1,Integrated,cgs
431.105,1.262,9.817273e-10,1.857204292e-10,1,Integrated,cgs
434.308,1.654,9.03649284e-10,1.747632316e-10,1,Integrated,cgs
437.286,1.504,9.657223e-10,1.881344488e-10,1,Integrated,cgs
440.187,1.479,1.03419072e-09,1.973083208e-10,1,Integrated,cgs
443.228,1.703,9.14098512e-10,1.739011344e-10,1,Integrated,cgs
445.946,1.313,1.068765788e-09,2.045184084e-10,1,Integrated,cgs
448.792,1.588,8.80974952e-10,1.672697876e-10,1,Integrated,cgs
451.267,0.945,1.476071892e-09,2.772072984e-10,1,Integrated,cgs
453.716,1.504,9.20536596e-10,1.736966972e-10,1,Integrated,cgs
456.736,1.471,8.620002e-10,1.71360782e-10,1,Integrated,cgs
459.822,1.463,9.60386136e-10,1.855629788e-10,1,Integrated,cgs
462.436,1.213,1.126949492e-09,2.142610884e-10,1,Integrated,cgs
465.164,1.462,1.003883264e-09,1.926208152e-10,1,Integrated,cgs
468.039,1.642,8.378472e-10,1.62250154e-10,1,Integrated,cgs
470.883,1.321,9.06630288e-10,1.70902942e-10,1,Integrated,cgs
474.274,1.697,8.82585152e-10,1.647781292e-10,1,Integrated,cgs
476.796,1.055,1.188336912e-09,2.225806232e-10,1,Integrated,cgs
479.45,1.329,1.067791908e-09,2.031902844e-10,1,Integrated,cgs
482.021,1.289,1.14470476e-09,2.155845564e-10,1,Integrated,cgs
484.771,1.568,9.31452976e-10,1.804337352e-10,1,Integrated,cgs
487.612,1.449,1.044698536e-09,1.98323872e-10,1,Integrated,cgs
490.556,1.616,7.768148e-10,1.530784548e-10,1,Integrated,cgs
493.755,1.246,1.316890624e-09,2.509829992e-10,1,Integrated,cgs
496.301,1.622,8.79698044e-10,1.65136098e-10,1,Integrated,cgs
499.344,1.426,9.65528688e-10,1.809229256e-10,1,Integrated,cgs
501.839,1.033,1.253127092e-09,2.374655448e-10,1,Integrated,cgs
504.651,1.654,8.33605972e-10,1.577599464e-10,1,Integrated,cgs
507.753,1.461,9.15155036e-10,1.753534572e-10,1,Integrated,cgs
510.63,1.376,1.071772788e-09,2.050961404e-10,1,Integrated,cgs
513.26,1.474,1.05625822e-09,1.965760484e-10,1,Integrated,cgs
515.648,1.214,1.215385944e-09,2.296509144e-10,1,Integrated,cgs
517.943,1.243,1.137945024e-09,2.16076424e-10,1,Integrated,cgs
520.506,1.363,9.69205764e-10,1.845173576e-10,1,Integrated,cgs
523.901,1.876,8.21926008e-10,1.543509396e-10,1,Integrated,cgs
527.28,1.806,7.69334548e-10,1.454604628e-10,1,Integrated,cgs
530.512,1.427,1.012308684e-09,1.90782122e-10,1,Integrated,cgs
533.855,2.059,6.59818444e-10,1.262559372e-10,1,Integrated,cgs
537.259,1.365,9.2472428e-10,1.8507503e-10,1,Integrated,cgs
539.984,1.301,9.81175564e-10,1.914863032e-10,1,Integrated,cgs
542.621,1.202,9.09012996e-10,1.748210824e-10,1,Integrated,cgs
546.571,2.148,7.94215436e-10,1.49566434e-10,1,Integrated,cgs
549.149,1.185,1.051982848e-09,2.014418012e-10,1,Integrated,cgs
552.697,2.101,6.72248024e-10,1.275134452e-10,1,Integrated,cgs
556.003,1.301,8.95800432e-10,1.723603476e-10,1,Integrated,cgs
559.38,1.642,8.66047428e-10,1.659960612e-10,1,Integrated,cgs
561.884,0.97,1.096626128e-09,2.056751528e-10,1,Integrated,cgs
564.812,1.374,9.68849192e-10,1.803622656e-10,1,Integrated,cgs
568.152,1.859,6.84635312e-10,1.324466712e-10,1,Integrated,cgs
572.12,1.906,7.8282104e-10,1.471276988e-10,1,Integrated,cgs
575.015,1.23,9.21475944e-10,1.79247852e-10,1,Integrated,cgs
578.347,1.655,7.65848368e-10,1.464167276e-10,1,Integrated,cgs
581.761,1.462,1.027004184e-09,1.966802652e-10,1,Integrated,cgs
584.548,1.519,1.025321428e-09,1.962315432e-10,1,Integrated,cgs
587.365,1.56,1.086604864e-09,2.08585696e-10,1,Integrated,cgs
589.9,1.476,9.9911552e-10,1.893480352e-10,1,Integrated,cgs
593.085,1.77,7.95545112e-10,1.494413816e-10,1,Integrated,cgs
596.607,1.649,8.44546408e-10,1.635374604e-10,1,Integrated,cgs
600.106,1.812,7.81213556e-10,1.520578208e-10,1,Integrated,cgs
603.664,1.763,8.12194968e-10,1.560874724e-10,1,Integrated,cgs
606.863,1.575,7.83527976e-10,1.498774936e-10,1,Integrated,cgs
610.073,1.316,1.032480028e-09,1.92093562e-10,1,Integrated,cgs
613.405,1.934,7.42401916e-10,1.397289656e-10,1,Integrated,cgs
616.848,1.643,8.13518824e-10,1.581669584e-10,1,Integrated,cgs
620.163,1.638,7.96027396e-10,1.558840052e-10,1,Integrated,cgs
624.26,2.343,7.09214724e-10,1.343888052e-10,1,Integrated,cgs
627.529,1.619,8.51994844e-10,1.631165192e-10,1,Integrated,cgs
630.708,1.518,1.03620638e-09,1.960609784e-10,1,Integrated,cgs
633.594,1.665,9.04476888e-10,1.739787344e-10,1,Integrated,cgs
637.08,2.061,6.7848202e-10,1.319200776e-10,1,Integrated,cgs
641.245,2.129,6.69830396e-10,1.272288472e-10,1,Integrated,cgs
644.967,1.573,8.37231056e-10,1.611906036e-10,1,Integrated,cgs
648.451,1.708,7.69748932e-10,1.441555412e-10,1,Integrated,cgs
652.253,1.875,7.41786936e-10,1.395012484e-10,1,Integrated,cgs
656.368,2.218,6.61955936e-10,1.253323808e-10,1,Integrated,cgs
660.552,2.109,7.24054948e-10,1.409657544e-10,1,Integrated,cgs
664.315,1.983,7.90040168e-10,1.528046432e-10,1,Integrated,cgs
667.767,1.816,8.22721408e-10,1.580839264e-10,1,Integrated,cgs
671.249,1.806,7.56574004e-10,1.522430908e-10,1,Integrated,cgs
674.674,1.672,8.74532988e-10,1.680747324e-10,1,Integrated,cgs
678.197,1.972,7.31601548e-10,1.393877584e-10,1,Integrated,cgs
682.024,1.854,7.13452848e-10,1.375709872e-10,1,Integrated,cgs
685.612,1.437,9.01230492e-10,1.7317507e-10,1,Integrated,cgs
689.355,2.01,7.32667384e-10,1.401059076e-10,1,Integrated,cgs
692.634,1.464,9.57941348e-10,1.806272696e-10,1,Integrated,cgs
695.901,1.776,6.8812964e-10,1.30942434e-10,1,Integrated,cgs
700.657,2.479,5.67668056e-10,1.091973232e-10,1,Integrated,cgs
704.912,1.884,7.08944676e-10,1.394295848e-10,1,Integrated,cgs
709.036,2.181,6.76435708e-10,1.33191476e-10,1,Integrated,cgs
712.809,1.862,7.3309496e-10,1.437615272e-10,1,Integrated,cgs
716.618,1.857,7.67289012e-10,1.467175828e-10,1,Integrated,cgs
720.809,2.292,6.22515736e-10,1.2185334e-10,1,Integrated,cgs
725.242,2.222,6.72826144e-10,1.29503342e-10,1,Integrated,cgs
728.925,1.67,8.58546612e-10,1.649396148e-10,1,Integrated,cgs
732.589,1.963,6.77345956e-10,1.295065236e-10,1,Integrated,cgs
737.485,2.579,5.34371836e-10,1.057820696e-10,1,Integrated,cgs
742.338,2.246,6.46770004e-10,1.269709824e-10,1,Integrated,cgs
746.157,1.837,7.59631832e-10,1.446567596e-10,1,Integrated,cgs
749.945,1.942,6.8886296e-10,1.348809056e-10,1,Integrated,cgs
754.285,2.344,6.50681432e-10,1.242668552e-10,1,Integrated,cgs
758.221,1.949,7.38857536e-10,1.411738388e-10,1,Integrated,cgs
762.047,1.959,6.80054196e-10,1.291816512e-10,1,Integrated,cgs
766.553,2.268,6.03833536e-10,1.159225272e-10,1,Integrated,cgs
770.782,1.886,7.03937536e-10,1.359360716e-10,1,Integrated,cgs
775.067,2.274,6.72834292e-10,1.286536996e-10,1,Integrated,cgs
779.573,2.621,5.89029396e-10,1.126583608e-10,1,Integrated,cgs
784.224,2.514,5.83880248e-10,1.132409428e-10,1,Integrated,cgs
788.454,2.09,7.35597172e-10,1.4390338e-10,1,Integrated,cgs
