Time,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup,SlopGroup,Include,,,,,,,,,,,,,,
908.1629,s,4.66E-09,5.65E-10,5.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
908.7756,s,3.83E-09,5.72E-10,5.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
909.3479,s,4.37E-09,5.41E-10,5.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
909.9527,s,3.85E-09,5.73E-10,5.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
910.5457,s,5.41E-09,6.57E-10,6.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
911.1497,s,4.52E-09,5.52E-10,5.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
911.7919,s,5.11E-09,6.32E-10,6.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
912.3996,s,4.56E-09,5.65E-10,5.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
913.0284,s,5.90E-09,7.21E-10,7.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
913.5903,s,4.87E-09,5.95E-10,5.95E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
914.2167,s,4.40E-09,5.51E-10,5.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
914.9395,s,4.23E-09,5.17E-10,5.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
915.5919,s,5.14E-09,6.36E-10,6.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
916.2174,s,4.50E-09,5.57E-10,5.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
916.9035,s,4.04E-09,4.97E-10,4.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
917.573,s,3.92E-09,5.88E-10,5.88E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
918.114,s,3.87E-09,5.77E-10,5.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
918.6669,s,4.37E-09,5.34E-10,5.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
919.3513,s,3.93E-09,5.86E-10,5.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
919.851,s,4.02E-09,5.99E-10,5.99E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
920.4023,s,3.78E-09,5.68E-10,5.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop,1,,,,,,,,,,,,,,
