Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
84.772,,,seconds,6.20E-09,7.79E-10,7.79E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
85.775,,,seconds,8.18E-09,1.00E-09,1.00E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
86.926,,,seconds,6.71E-09,8.76E-10,8.76E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
87.954,,,seconds,7.48E-09,9.51E-10,9.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
88.9889,,,seconds,8.44E-09,1.03E-09,1.03E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
89.917,,,seconds,6.76E-09,8.49E-10,8.49E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
91.109,,,seconds,7.14E-09,9.08E-10,9.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
92.196,,,seconds,7.46E-09,9.36E-10,9.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
93.1229,,,seconds,8.90E-09,1.09E-09,1.09E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
94.1,,,seconds,7.74E-09,9.60E-10,9.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
95.135,,,seconds,7.76E-09,9.75E-10,9.75E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
96.099,,,seconds,7.84E-09,9.57E-10,9.57E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
97.114,,,seconds,7.60E-09,9.30E-10,9.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
98.186,,,seconds,6.48E-09,8.26E-10,8.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99.505,,,seconds,5.50E-09,7.00E-10,7.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
100.75,,,seconds,7.34E-09,8.98E-10,8.98E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
101.7804,,,seconds,7.87E-09,1.00E-09,1.00E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
102.856,,,seconds,6.20E-09,8.10E-10,8.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
103.981,,,seconds,6.93E-09,8.92E-10,8.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105.1105,,,seconds,7.86E-09,9.62E-10,9.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105.9939,,,seconds,8.28E-09,1.04E-09,1.04E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
107.012,,,seconds,7.59E-09,9.34E-10,9.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
108.192,,,seconds,5.80E-09,7.53E-10,7.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
109.1982,,,seconds,8.47E-09,1.06E-09,1.06E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
110.352,,,seconds,6.43E-09,8.20E-10,8.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
111.538,,,seconds,6.80E-09,8.56E-10,8.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
112.647,,,seconds,7.61E-09,9.57E-10,9.57E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
113.6508,,,seconds,7.76E-09,9.78E-10,9.78E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
114.67,,,seconds,1.38E+00,1.70E-01,1.70E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
115.938,,,seconds,2.35E+00,2.93E-01,2.93E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
117.208,,,seconds,3.57E+00,4.50E-01,4.50E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
118.424,,,seconds,5.83E+00,7.15E-01,7.15E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119.554,,,seconds,5.85E+00,7.38E-01,7.38E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
120.825,,,seconds,5.63E+00,6.89E-01,6.89E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
121.721,,,seconds,6.73E+00,8.46E-01,8.46E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
122.3543,,,seconds,7.22E+00,8.80E-01,8.80E-01,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
122.9203,,,seconds,1.00E+01,1.25E+00,1.25E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
123.4234,,,seconds,7.80E+00,1.20E+00,1.20E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
123.9942,,,seconds,1.09E+01,1.35E+00,1.35E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
124.5993,,,seconds,1.27E+01,1.54E+00,1.54E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125.212,,,seconds,1.19E+01,1.45E+00,1.45E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125.8522,,,seconds,1.29E+01,1.58E+00,1.58E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
126.4949,,,seconds,1.72E+01,2.10E+00,2.10E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
127.0904,,,seconds,1.43E+01,1.77E+00,1.77E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
127.6842,,,seconds,1.34E+01,1.77E+00,1.77E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
128.3448,,,seconds,1.42E+01,2.12E+00,2.12E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
128.8834,,,seconds,1.52E+01,2.22E+00,2.22E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
129.4475,,,seconds,1.83E+01,2.30E+00,2.30E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
130.1037,,,seconds,1.85E+01,2.26E+00,2.26E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
130.7063,,,seconds,1.53E+01,2.49E+00,2.49E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
131.3132,,,seconds,2.02E+01,2.50E+00,2.50E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
131.9387,,,seconds,1.90E+01,2.79E+00,2.79E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
132.5168,,,seconds,1.69E+01,2.51E+00,2.51E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
133.1549,,,seconds,2.15E+01,2.63E+00,2.63E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
133.7792,,,seconds,2.33E+01,2.84E+00,2.84E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
134.4459,,,seconds,2.16E+01,2.90E+00,2.90E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
135.1371,,,seconds,1.89E+01,2.82E+00,2.82E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
135.6948,,,seconds,2.05E+01,3.19E+00,3.19E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
136.2596,,,seconds,2.14E+01,3.19E+00,3.19E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
136.811,,,seconds,2.25E+01,3.35E+00,3.35E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
137.4018,,,seconds,2.36E+01,3.47E+00,3.47E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
137.9766,,,seconds,2.66E+01,3.43E+00,3.43E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
138.6373,,,seconds,2.56E+01,3.91E+00,3.91E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
139.1335,,,seconds,2.88E+01,4.03E+00,4.03E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
139.7972,,,seconds,3.16E+01,3.92E+00,3.92E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
140.3935,,,seconds,2.80E+01,4.17E+00,4.17E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
141.0111,,,seconds,2.39E+01,3.65E+00,3.65E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
141.5807,,,seconds,3.03E+01,4.62E+00,4.62E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
142.0895,,,seconds,2.12E+01,3.22E+00,3.22E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
142.8861,,,seconds,3.07E+01,4.53E+00,4.53E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
143.4588,,,seconds,2.61E+01,3.98E+00,3.98E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
144.0283,,,seconds,3.28E+01,5.00E+00,5.00E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
144.5646,,,seconds,3.20E+01,4.78E+00,4.78E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
145.1488,,,seconds,2.78E+01,4.18E+00,4.18E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
145.8145,,,seconds,2.89E+01,4.30E+00,4.30E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
146.4186,,,seconds,3.40E+01,5.07E+00,5.07E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
147.0182,,,seconds,3.11E+01,4.72E+00,4.72E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
147.6134,,,seconds,2.89E+01,4.40E+00,4.40E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
148.3171,,,seconds,2.63E+01,4.10E+00,4.10E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
149.0457,,,seconds,3.14E+01,4.69E+00,4.69E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
149.6465,,,seconds,4.11E+01,6.25E+00,6.25E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
150.271,,,seconds,3.12E+01,4.64E+00,4.64E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
150.9178,,,seconds,2.89E+01,4.40E+00,4.40E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
151.5636,,,seconds,3.75E+01,5.84E+00,5.84E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
152.2217,,,seconds,3.15E+01,4.81E+00,4.81E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
152.9522,,,seconds,3.03E+01,4.52E+00,4.52E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
153.6596,,,seconds,3.49E+01,5.20E+00,5.20E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
154.2846,,,seconds,4.34E+01,6.46E+00,6.46E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
154.9143,,,seconds,3.52E+01,5.25E+00,5.25E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
155.6005,,,seconds,3.44E+01,5.35E+00,5.35E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
156.2939,,,seconds,3.36E+01,5.03E+00,5.03E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
156.9759,,,seconds,3.62E+01,5.38E+00,5.38E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
157.6665,,,seconds,4.49E+01,6.71E+00,6.71E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
158.2304,,,seconds,4.35E+01,6.63E+00,6.63E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
158.8313,,,seconds,4.23E+01,6.73E+00,6.73E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
159.5255,,,seconds,2.92E+01,4.45E+00,4.45E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
160.4747,,,seconds,3.21E+01,4.85E+00,4.85E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
161.2047,,,seconds,4.10E+01,6.11E+00,6.11E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
161.8272,,,seconds,5.49E+01,8.18E+00,8.18E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
162.3758,,,seconds,3.76E+01,5.61E+00,5.61E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
163.2102,,,seconds,3.73E+01,5.67E+00,5.67E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
163.8993,,,seconds,3.72E+01,5.67E+00,5.67E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
164.7345,,,seconds,3.90E+01,5.81E+00,5.81E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
165.4728,,,seconds,3.97E+01,5.92E+00,5.92E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
166.1759,,,seconds,3.83E+01,5.71E+00,5.71E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
167.0723,,,seconds,3.49E+01,5.30E+00,5.30E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
167.9101,,,seconds,3.70E+01,5.51E+00,5.51E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
168.824,,,seconds,3.82E+01,5.82E+00,5.82E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
169.5315,,,seconds,4.36E+01,6.42E+00,6.42E+00,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
170.3693,,,seconds,2.65E-09,3.95E-10,3.95E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
171.192,,,seconds,2.93E-09,4.48E-10,4.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
172.0736,,,seconds,2.50E-09,4.26E-10,4.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
172.8711,,,seconds,2.79E-09,4.34E-10,4.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
173.752,,,seconds,2.71E-09,4.04E-10,4.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
174.575,,,seconds,2.73E-09,4.42E-10,4.42E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
175.4782,,,seconds,2.58E-09,3.84E-10,3.84E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
176.1626,,,seconds,3.64E-09,5.41E-10,5.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
176.9738,,,seconds,2.39E-09,3.72E-10,3.72E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
177.9597,,,seconds,2.67E-09,3.99E-10,3.99E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
178.8615,,,seconds,2.46E-09,3.74E-10,3.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
179.7293,,,seconds,2.88E-09,4.30E-10,4.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
180.5857,,,seconds,2.44E-09,3.89E-10,3.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
181.477,,,seconds,2.62E-09,3.89E-10,3.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
182.3194,,,seconds,3.19E-09,4.76E-10,4.76E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
183.0463,,,seconds,2.96E-09,4.50E-10,4.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
184.02,,,seconds,2.02E-09,3.15E-10,3.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
185.0409,,,seconds,2.69E-09,4.00E-10,4.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
185.9175,,,seconds,2.70E-09,4.02E-10,4.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
186.8053,,,seconds,2.78E-09,4.33E-10,4.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
187.6496,,,seconds,2.51E-09,3.91E-10,3.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
188.483,,,seconds,3.09E-09,4.60E-10,4.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
189.2981,,,seconds,2.70E-09,4.03E-10,4.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
190.1066,,,seconds,2.74E-09,4.18E-10,4.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
191.0015,,,seconds,2.82E-09,4.29E-10,4.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
192.029,,,seconds,1.64E-09,2.62E-10,2.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
193.2666,,,seconds,2.29E-09,3.57E-10,3.57E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
194.341,,,seconds,2.10E-09,3.13E-10,3.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
195.3352,,,seconds,2.37E-09,3.61E-10,3.61E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
196.244,,,seconds,2.77E-09,4.12E-10,4.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
197.227,,,seconds,2.24E-09,3.40E-10,3.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
198.2229,,,seconds,2.63E-09,4.10E-10,4.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
199.165,,,seconds,2.22E-09,3.39E-10,3.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
200.0512,,,seconds,2.77E-09,4.14E-10,4.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
200.9764,,,seconds,2.41E-09,3.59E-10,3.59E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
201.8961,,,seconds,2.85E-09,4.23E-10,4.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
202.831,,,seconds,2.10E-09,3.35E-10,3.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
203.88,,,seconds,2.12E-09,3.30E-10,3.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
204.9163,,,seconds,2.59E-09,3.95E-10,3.95E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
205.965,,,seconds,1.90E-09,2.82E-10,2.82E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
207.237,,,seconds,1.63E-09,2.48E-10,2.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
208.688,,,seconds,1.82E-09,2.70E-10,2.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
209.919,,,seconds,2.17E-09,3.31E-10,3.31E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
210.944,,,seconds,2.08E-09,3.17E-10,3.17E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
212.128,,,seconds,2.21E-09,3.30E-10,3.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
213.14,,,seconds,2.20E-09,3.35E-10,3.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
214.263,,,seconds,1.97E-09,2.93E-10,2.93E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
215.345,,,seconds,2.27E-09,3.45E-10,3.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
216.488,,,seconds,1.83E-09,3.27E-10,3.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
217.536,,,seconds,2.12E-09,3.16E-10,3.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
218.665,,,seconds,2.09E-09,3.11E-10,3.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
219.936,,,seconds,1.83E-09,2.74E-10,2.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
221.073,,,seconds,1.99E-09,2.97E-10,2.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
222.468,,,seconds,1.72E-09,2.58E-10,2.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
223.725,,,seconds,1.36E-09,2.55E-10,2.55E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
225.255,,,seconds,1.76E-09,2.63E-10,2.63E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
226.306,,,seconds,2.16E-09,3.20E-10,3.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
227.4142,,,seconds,2.56E-09,3.81E-10,3.81E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
228.687,,,seconds,1.53E-09,2.33E-10,2.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
230.015,,,seconds,1.60E-09,2.39E-10,2.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
231.356,,,seconds,1.97E-09,3.00E-10,3.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
232.632,,,seconds,2.10E-09,3.20E-10,3.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
233.802,,,seconds,1.72E-09,2.58E-10,2.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
235.244,,,seconds,1.75E-09,2.62E-10,2.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
236.446,,,seconds,2.01E-09,3.00E-10,3.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
237.655,,,seconds,1.84E-09,2.75E-10,2.75E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
239.046,,,seconds,1.76E-09,2.63E-10,2.63E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
240.181,,,seconds,2.22E-09,3.38E-10,3.38E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
241.453,,,seconds,1.65E-09,2.52E-10,2.52E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
242.931,,,seconds,1.76E-09,2.69E-10,2.69E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
244.202,,,seconds,1.94E-09,2.96E-10,2.96E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
245.625,,,seconds,1.52E-09,2.32E-10,2.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
247.061,,,seconds,1.64E-09,2.50E-10,2.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
248.607,,,seconds,1.42E-09,2.13E-10,2.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
250.22,,,seconds,1.60E-09,2.56E-10,2.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
251.59,,,seconds,1.71E-09,2.55E-10,2.55E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
252.81,,,seconds,1.94E-09,2.89E-10,2.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
254.239,,,seconds,1.83E-09,2.73E-10,2.73E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
255.277,,,seconds,2.14E-09,3.19E-10,3.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
256.469,,,seconds,1.95E-09,2.92E-10,2.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
257.865,,,seconds,1.59E-09,2.36E-10,2.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
259.162,,,seconds,1.86E-09,2.77E-10,2.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
260.322,,,seconds,2.01E-09,2.98E-10,2.98E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
261.66,,,seconds,1.80E-09,2.70E-10,2.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
262.901,,,seconds,2.05E-09,3.05E-10,3.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
263.959,,,seconds,2.17E-09,3.24E-10,3.24E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
265.134,,,seconds,1.82E-09,2.79E-10,2.79E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
266.424,,,seconds,1.82E-09,2.83E-10,2.83E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
267.759,,,seconds,1.72E-09,2.69E-10,2.69E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
269.158,,,seconds,1.61E-09,2.47E-10,2.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
270.332,,,seconds,2.28E-09,3.39E-10,3.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
