Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
181901.88,,,s,0.008215308,0.000786924,0.000786924,mJy,Spectral Flux,5.44E+14,,,Hz
3115.439971,,,s,0.323808885,0.00298239,0.00298239,mJy,Spectral Flux,4.56E+14,,,Hz
5671.08,,,s,0.2451821,0.002258211,0.002258211,mJy,Spectral Flux,4.56E+14,,,Hz
7214.4,,,s,0.214925903,0.001979541,0.001979541,mJy,Spectral Flux,4.56E+14,,,Hz
7892.279971,,,s,0.202436472,0.001864509,0.001864509,mJy,Spectral Flux,4.56E+14,,,Hz
88074,,,s,0.020601022,0.001138455,0.001138455,mJy,Spectral Flux,4.56E+14,,,Hz
90483.11997,,,s,0.021532218,0.001189914,0.001189914,mJy,Spectral Flux,4.56E+14,,,Hz
92647.8,,,s,0.018771058,0.001037327,0.001037327,mJy,Spectral Flux,4.56E+14,,,Hz
182139.12,,,s,0.011124712,0.001024624,0.001024624,mJy,Spectral Flux,4.56E+14,,,Hz
1119.599971,,,s,0.302013425,0.005285128,0.005285128,mJy,Spectral Flux,6.29E+14,,,Hz
1818.000029,,,s,0.280043985,0.005416531,0.005416531,mJy,Spectral Flux,6.29E+14,,,Hz
2509.200029,,,s,0.260871268,0.004805426,0.004805426,mJy,Spectral Flux,6.29E+14,,,Hz
3214.799971,,,s,0.248213986,0.004800884,0.004800884,mJy,Spectral Flux,6.29E+14,,,Hz
3920.4,,,s,0.22265182,0.004306468,0.004306468,mJy,Spectral Flux,6.29E+14,,,Hz
4860,,,s,0.201570164,0.003341754,0.003341754,mJy,Spectral Flux,6.29E+14,,,Hz
5929.2,,,s,0.177347981,0.00277684,0.00277684,mJy,Spectral Flux,6.29E+14,,,Hz
7005.599971,,,s,0.163089593,0.002553588,0.002553588,mJy,Spectral Flux,6.29E+14,,,Hz
8060.400029,,,s,0.150947613,0.00264153,0.00264153,mJy,Spectral Flux,6.29E+14,,,Hz
9136.8,,,s,0.137159612,0.002273916,0.002273916,mJy,Spectral Flux,6.29E+14,,,Hz
10202.39997,,,s,0.12590015,0.00208725,0.00208725,mJy,Spectral Flux,6.29E+14,,,Hz
11282.39997,,,s,0.11588474,0.001921208,0.001921208,mJy,Spectral Flux,6.29E+14,,,Hz
12531.60003,,,s,0.108849452,0.002105335,0.002105335,mJy,Spectral Flux,6.29E+14,,,Hz
13604.39997,,,s,0.101865295,0.001970249,0.001970249,mJy,Spectral Flux,6.29E+14,,,Hz
14684.39997,,,s,0.093503152,0.001722392,0.001722392,mJy,Spectral Flux,6.29E+14,,,Hz
15750.00003,,,s,0.086701428,0.001517244,0.001517244,mJy,Spectral Flux,6.29E+14,,,Hz
16815.6,,,s,0.08426093,0.001629751,0.001629751,mJy,Spectral Flux,6.29E+14,,,Hz
17884.8,,,s,0.080765567,0.001487757,0.001487757,mJy,Spectral Flux,6.29E+14,,,Hz
18957.60003,,,s,0.077915928,0.001722317,0.001722317,mJy,Spectral Flux,6.29E+14,,,Hz
1353.600029,,,s,0.405159707,0.007090152,0.007090152,mJy,Spectral Flux,4.81E+14,,,Hz
2048.399971,,,s,0.380212376,0.006303394,0.006303394,mJy,Spectral Flux,4.81E+14,,,Hz
2746.800029,,,s,0.360102593,0.006301668,0.006301668,mJy,Spectral Flux,4.81E+14,,,Hz
3448.800029,,,s,0.323911412,0.005966669,0.005966669,mJy,Spectral Flux,4.81E+14,,,Hz
4150.800029,,,s,0.301735389,0.00583608,0.00583608,mJy,Spectral Flux,4.81E+14,,,Hz
5090.400029,,,s,0.2787573,0.004364664,0.004364664,mJy,Spectral Flux,4.81E+14,,,Hz
6166.8,,,s,0.242563946,0.004021374,0.004021374,mJy,Spectral Flux,4.81E+14,,,Hz
7239.600029,,,s,0.224091946,0.003715134,0.003715134,mJy,Spectral Flux,4.81E+14,,,Hz
8301.599971,,,s,0.203998159,0.003569896,0.003569896,mJy,Spectral Flux,4.81E+14,,,Hz
9363.6,,,s,0.189507433,0.003490856,0.003490856,mJy,Spectral Flux,4.81E+14,,,Hz
10436.40003,,,s,0.178659555,0.003126479,0.003126479,mJy,Spectral Flux,4.81E+14,,,Hz
11516.40003,,,s,0.168743188,0.003419201,0.003419201,mJy,Spectral Flux,4.81E+14,,,Hz
12769.20003,,,s,0.154179364,0.002698084,0.002698084,mJy,Spectral Flux,4.81E+14,,,Hz
13841.99997,,,s,0.145219939,0.00267505,0.00267505,mJy,Spectral Flux,4.81E+14,,,Hz
14918.40003,,,s,0.136529421,0.002640713,0.002640713,mJy,Spectral Flux,4.81E+14,,,Hz
15980.39997,,,s,0.126714481,0.002684292,0.002684292,mJy,Spectral Flux,4.81E+14,,,Hz
17042.4,,,s,0.122018659,0.0026972,0.0026972,mJy,Spectral Flux,4.81E+14,,,Hz
18115.20003,,,s,0.108050368,0.00258747,0.00258747,mJy,Spectral Flux,4.81E+14,,,Hz
19195.20003,,,s,0.109452642,0.00252024,0.00252024,mJy,Spectral Flux,4.81E+14,,,Hz
1580.400029,,,s,0.490711515,0.01129905,0.01129905,mJy,Spectral Flux,3.94E+14,,,Hz
2282.400029,,,s,0.436140331,0.009239102,0.009239102,mJy,Spectral Flux,3.94E+14,,,Hz
2977.199971,,,s,0.420364709,0.009679255,0.009679255,mJy,Spectral Flux,3.94E+14,,,Hz
3682.8,,,s,0.355489067,0.008840273,0.008840273,mJy,Spectral Flux,3.94E+14,,,Hz
4377.600029,,,s,0.345164601,0.008901434,0.008901434,mJy,Spectral Flux,3.94E+14,,,Hz
5324.4,,,s,0.311333783,0.006021729,0.006021729,mJy,Spectral Flux,3.94E+14,,,Hz
6400.799971,,,s,0.279014163,0.005396612,0.005396612,mJy,Spectral Flux,3.94E+14,,,Hz
7466.400029,,,s,0.258717764,0.005480621,0.005480621,mJy,Spectral Flux,3.94E+14,,,Hz
8535.600029,,,s,0.237042516,0.005239781,0.005239781,mJy,Spectral Flux,3.94E+14,,,Hz
9586.799971,,,s,0.226791226,0.004804296,0.004804296,mJy,Spectral Flux,3.94E+14,,,Hz
10674.00003,,,s,0.202500569,0.005035768,0.005035768,mJy,Spectral Flux,3.94E+14,,,Hz
11746.79997,,,s,0.191966855,0.004950624,0.004950624,mJy,Spectral Flux,3.94E+14,,,Hz
12996.00003,,,s,0.182484612,0.004033789,0.004033789,mJy,Spectral Flux,3.94E+14,,,Hz
14068.79997,,,s,0.162789447,0.0038983,0.0038983,mJy,Spectral Flux,3.94E+14,,,Hz
15148.79997,,,s,0.151923952,0.003638105,0.003638105,mJy,Spectral Flux,3.94E+14,,,Hz
16214.40003,,,s,0.159083907,0.004249129,0.004249129,mJy,Spectral Flux,3.94E+14,,,Hz
17272.80003,,,s,0.142963855,0.003686888,0.003686888,mJy,Spectral Flux,3.94E+14,,,Hz
18349.2,,,s,0.138173974,0.003690625,0.003690625,mJy,Spectral Flux,3.94E+14,,,Hz
19425.59997,,,s,0.127534079,0.00399375,0.00399375,mJy,Spectral Flux,3.94E+14,,,Hz
5633.999971,,,s,0.377768941,0.010438142,0.010438142,mJy,Spectral Flux,3.29E+14,,,Hz
6706.8,,,s,0.334523205,0.008627003,0.008627003,mJy,Spectral Flux,3.29E+14,,,Hz
7765.2,,,s,0.340428765,0.009092848,0.009092848,mJy,Spectral Flux,3.29E+14,,,Hz
8841.599971,,,s,0.284987787,0.008136987,0.008136987,mJy,Spectral Flux,3.29E+14,,,Hz
9896.400029,,,s,0.26111165,0.00793626,0.00793626,mJy,Spectral Flux,3.29E+14,,,Hz
10979.99997,,,s,0.242787458,0.007602927,0.007602927,mJy,Spectral Flux,3.29E+14,,,Hz
12052.8,,,s,0.235736184,0.008467721,0.008467721,mJy,Spectral Flux,3.29E+14,,,Hz
13301.99997,,,s,0.217383336,0.009009785,0.009009785,mJy,Spectral Flux,3.29E+14,,,Hz
14381.99997,,,s,0.181981085,0.007039652,0.007039652,mJy,Spectral Flux,3.29E+14,,,Hz
15458.40003,,,s,0.184173122,0.006785189,0.006785189,mJy,Spectral Flux,3.29E+14,,,Hz
16513.2,,,s,0.150254071,0.006089121,0.006089121,mJy,Spectral Flux,3.29E+14,,,Hz
17578.79997,,,s,0.165054074,0.006080817,0.006080817,mJy,Spectral Flux,3.29E+14,,,Hz
18655.20003,,,s,0.149701533,0.00634249,0.00634249,mJy,Spectral Flux,3.29E+14,,,Hz
19738.79997,,,s,0.148739477,0.006027741,0.006027741,mJy,Spectral Flux,3.29E+14,,,Hz
70253.63997,,,s,0.057959402,0.001601477,0.001601477,mJy,Spectral Flux,2.40E+14,,,Hz
70804.8,,,s,0.053842336,0.001388537,0.001388537,mJy,Spectral Flux,2.40E+14,,,Hz
71077.67997,,,s,0.055503951,0.001278026,0.001278026,mJy,Spectral Flux,2.40E+14,,,Hz
71357.76,,,s,0.054893876,0.001415656,0.001415656,mJy,Spectral Flux,2.40E+14,,,Hz
71921.15997,,,s,0.05389195,0.001340181,0.001340181,mJy,Spectral Flux,2.40E+14,,,Hz
72194.04003,,,s,0.053005861,0.001318145,0.001318145,mJy,Spectral Flux,2.40E+14,,,Hz
72743.76003,,,s,0.053005861,0.001415786,0.001415786,mJy,Spectral Flux,2.40E+14,,,Hz
73020.24003,,,s,0.054090861,0.001444766,0.001444766,mJy,Spectral Flux,2.40E+14,,,Hz
73299.23997,,,s,0.054641662,0.001308498,0.001308498,mJy,Spectral Flux,2.40E+14,,,Hz
73847.87997,,,s,0.051466413,0.001185058,0.001185058,mJy,Spectral Flux,2.40E+14,,,Hz
74126.88,,,s,0.050666849,0.001166647,0.001166647,mJy,Spectral Flux,2.40E+14,,,Hz
74672.99997,,,s,0.047372237,0.001265312,0.001265312,mJy,Spectral Flux,2.40E+14,,,Hz
74883.59997,,,s,0.083364274,0.002226659,0.002226659,mJy,Spectral Flux,1.36E+14,,,Hz
75089.52003,,,s,0.082599986,0.001978012,0.001978012,mJy,Spectral Flux,1.36E+14,,,Hz
75288.96,,,s,0.080571226,0.002003639,0.002003639,mJy,Spectral Flux,1.36E+14,,,Hz
75494.52003,,,s,0.083441091,0.002151858,0.002151858,mJy,Spectral Flux,1.36E+14,,,Hz
75694.32003,,,s,0.079465748,0.001902957,0.001902957,mJy,Spectral Flux,1.36E+14,,,Hz
75889.44,,,s,0.079465748,0.001829766,0.001829766,mJy,Spectral Flux,1.36E+14,,,Hz
76096.08003,,,s,0.080053435,0.001769567,0.001769567,mJy,Spectral Flux,1.36E+14,,,Hz
76296.23997,,,s,0.078955061,0.001890728,0.001890728,mJy,Spectral Flux,1.36E+14,,,Hz
76496.03997,,,s,0.078375437,0.001804661,0.001804661,mJy,Spectral Flux,1.36E+14,,,Hz
76696.56003,,,s,0.077086792,0.001703989,0.001703989,mJy,Spectral Flux,1.36E+14,,,Hz
76901.03997,,,s,0.082144781,0.001815795,0.001815795,mJy,Spectral Flux,1.36E+14,,,Hz
77100.83997,,,s,0.077300085,0.001851096,0.001851096,mJy,Spectral Flux,1.36E+14,,,Hz
77302.79997,,,s,0.079832545,0.001985269,0.001985269,mJy,Spectral Flux,1.36E+14,,,Hz
77509.44,,,s,0.079027815,0.001819683,0.001819683,mJy,Spectral Flux,1.36E+14,,,Hz
78114.95997,,,s,0.076520883,0.00169148,0.00169148,mJy,Spectral Flux,1.36E+14,,,Hz
78314.75997,,,s,0.079100636,0.001748505,0.001748505,mJy,Spectral Flux,1.36E+14,,,Hz
78519.60003,,,s,0.078519943,0.001663349,0.001663349,mJy,Spectral Flux,1.36E+14,,,Hz
78718.32003,,,s,0.074985963,0.001726616,0.001726616,mJy,Spectral Flux,1.36E+14,,,Hz
576.062,,,s,7.05E-11,1.47E-11,1.47E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
622.956,,,s,9.13E-11,1.95E-11,1.95E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
661.436,,,s,1.30E-10,2.74E-11,2.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
711.035,,,s,5.66E-11,1.28E-11,1.28E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
771.623,,,s,8.20E-11,1.85E-11,1.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
823.225,,,s,5.19E-11,1.17E-11,1.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
896.379,,,s,5.45E-11,1.23E-11,1.23E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
952.821,,,s,8.15E-11,1.83E-11,1.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1012.23,,,s,6.20E-11,1.37E-11,1.37E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1062.218,,,s,6.99E-11,1.57E-11,1.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1127.308,,,s,5.86E-11,1.33E-11,1.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1172.824,,,s,8.59E-11,1.89E-11,1.89E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1226.979,,,s,7.62E-11,1.48E-11,1.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4475.093,,,s,4.84E-11,1.18E-11,1.18E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5360.428,,,s,4.95E-11,1.11E-11,1.11E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5406.184,,,s,3.93E-11,8.83E-12,8.83E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5449.677,,,s,3.38E-11,7.61E-12,7.61E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5503.586,,,s,3.42E-11,7.68E-12,7.68E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5565.901,,,s,3.76E-11,8.44E-12,8.44E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5613.159,,,s,3.69E-11,8.28E-12,8.28E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5668.351,,,s,3.98E-11,8.50E-12,8.50E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5714.446,,,s,3.34E-11,7.57E-12,7.57E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5768.233,,,s,3.50E-11,7.87E-12,7.87E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5817.881,,,s,3.72E-11,8.32E-12,8.32E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5879.912,,,s,2.24E-11,5.08E-12,5.08E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
5974.956,,,s,2.65E-11,5.94E-12,5.94E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6030.753,,,s,3.52E-11,7.92E-12,7.92E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6073.499,,,s,3.64E-11,8.18E-12,8.18E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6121.528,,,s,5.30E-11,1.19E-11,1.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6174.035,,,s,3.28E-11,7.22E-12,7.22E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6229.197,,,s,3.51E-11,7.85E-12,7.85E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6280.475,,,s,3.39E-11,7.61E-12,7.61E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6343.27,,,s,2.54E-11,5.69E-12,5.69E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6416.881,,,s,3.39E-11,7.61E-12,7.61E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6455.626,,,s,5.30E-11,1.19E-11,1.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6518.342,,,s,2.29E-11,5.03E-12,5.03E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6599.64,,,s,2.46E-11,5.56E-12,5.56E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6662.96,,,s,4.04E-11,8.67E-12,8.67E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6715.369,,,s,3.04E-11,6.86E-12,6.86E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6769.893,,,s,4.03E-11,8.46E-12,8.46E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6829.786,,,s,2.90E-11,6.25E-12,6.25E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
6893.89,,,s,3.37E-11,7.57E-12,7.57E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
