Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
182.6017,0.4256,1.005730781e-08,1.236943004e-09,1,Integrated,cgs
183.34,0.3811,1.071525994e-08,1.301710949e-09,1,Integrated,cgs
183.9681,0.2673,1.374144332e-08,1.748362924e-09,1,Integrated,cgs
184.7348,0.4807,8.08827844e-09,1.001924924e-09,1,Integrated,cgs
185.5949,0.3819,1.010306275e-08,1.284406123e-09,1,Integrated,cgs
186.4597,0.494,7.863647e-09,1.012717343e-09,1,Integrated,cgs
187.3586,0.4358,8.83535136e-09,1.080579709e-09,1,Integrated,cgs
188.1091,0.3092,1.265013387e-08,1.547480341e-09,1,Integrated,cgs
188.7986,0.3902,9.4157008e-09,1.197749311e-09,1,Integrated,cgs
189.6755,0.4736,8.77857079e-09,1.087093337e-09,1,Integrated,cgs
190.4662,0.3961,1.0251516e-08,1.252645064e-09,1,Integrated,cgs
191.2067,0.3858,9.50105684e-09,1.207431841e-09,1,Integrated,cgs
191.9252,0.3179,1.143345214e-08,1.435455626e-09,1,Integrated,cgs
192.6744,0.4071,9.35306757e-09,1.18887142e-09,1,Integrated,cgs
193.4103,0.3441,1.176583683e-08,1.464388849e-09,1,Integrated,cgs
194.0626,0.3453,9.50819969e-09,1.163446944e-09,1,Integrated,cgs
194.8889,0.362,9.28158616e-09,1.164738355e-09,1,Integrated,cgs
195.7554,0.4155,9.87079192e-09,1.22194017e-09,1,Integrated,cgs
196.4842,0.3722,9.87745044e-09,1.207235667e-09,1,Integrated,cgs
197.353,0.4617,8.17553517e-09,1.013253769e-09,1,Integrated,cgs
198.383,0.559,7.26844206e-09,9.23938433e-10,1,Integrated,cgs
199.1499,0.2962,1.223252745e-08,1.516037963e-09,1,Integrated,cgs
199.8183,0.3402,1.073840603e-08,1.384519169e-09,1,Integrated,cgs
200.4576,0.2891,1.282806613e-08,1.569936566e-09,1,Integrated,cgs
201.2253,0.4555,9.62688089e-09,1.193366735e-09,1,Integrated,cgs
201.89,0.3267,1.269062223e-08,1.59411318e-09,1,Integrated,cgs
202.5638,0.4045,1.032377885e-08,1.26353557e-09,1,Integrated,cgs
203.3501,0.4435,8.554733e-09,1.087440508e-09,1,Integrated,cgs
204.1331,0.3512,1.00933558e-08,1.282773239e-09,1,Integrated,cgs
204.9625,0.4387,8.8164747e-09,1.091779942e-09,1,Integrated,cgs
205.8328,0.4426,9.5626278e-09,1.184024457e-09,1,Integrated,cgs
206.6478,0.4588,8.55314163e-09,1.058962311e-09,1,Integrated,cgs
207.3826,0.3004,1.27434142e-08,1.565529977e-09,1,Integrated,cgs
208.1169,0.4263,9.53201326e-09,1.195682972e-09,1,Integrated,cgs
208.8773,0.3932,1.012275748e-08,1.260056534e-09,1,Integrated,cgs
209.6671,0.4251,9.74116649e-09,1.222437117e-09,1,Integrated,cgs
210.3378,0.3201,1.161096112e-08,1.427730766e-09,1,Integrated,cgs
211.141,0.456,6.87422593e-09,8.51773263e-10,1,Integrated,cgs
212.2027,0.4076,9.57827695e-09,1.217376886e-09,1,Integrated,cgs
213.0481,0.472,8.54472894e-09,1.057836142e-09,1,Integrated,cgs
213.9073,0.4381,8.41065093e-09,1.041433635e-09,1,Integrated,cgs
214.8708,0.4942,8.00258459e-09,9.91016917e-10,1,Integrated,cgs
215.7633,0.433,8.30846137e-09,1.070685132e-09,1,Integrated,cgs
216.695,0.4735,8.63086235e-09,1.069229293e-09,1,Integrated,cgs
217.4625,0.3568,1.099955758e-08,1.369466274e-09,1,Integrated,cgs
218.312,0.509,7.04344025e-09,8.72229083e-10,1,Integrated,cgs
219.19,0.3033,1.164184428e-08,1.441461725e-09,1,Integrated,cgs
219.8514,0.3081,1.053390074e-08,1.287493625e-09,1,Integrated,cgs
220.7417,0.4637,8.89696302e-09,1.088341606e-09,1,Integrated,cgs
221.666,0.518,7.63265822e-09,9.32765042e-10,1,Integrated,cgs
222.665,0.5029,8.41424067e-09,1.041894766e-09,1,Integrated,cgs
223.5103,0.4373,9.06370278e-09,1.107813707e-09,1,Integrated,cgs
224.3053,0.3783,9.48918465e-09,1.175011035e-09,1,Integrated,cgs
225.2415,0.5068,8.49722797e-09,1.067049808e-09,1,Integrated,cgs
226.0597,0.4318,8.12496135e-09,1.01987688e-09,1,Integrated,cgs
227.1243,0.5625,7.78394826e-09,9.76465446e-10,1,Integrated,cgs
227.959,0.4221,9.62341732e-09,1.198782277e-09,1,Integrated,cgs
228.7997,0.4623,8.44723616e-09,1.046847956e-09,1,Integrated,cgs
229.6902,0.4454,8.18542527e-09,1.000208605e-09,1,Integrated,cgs
230.5302,0.3407,1.151023676e-08,1.398198846e-09,1,Integrated,cgs
231.258,0.3889,9.60565177e-09,1.173900739e-09,1,Integrated,cgs
232.1643,0.4927,8.47802978e-09,1.063387622e-09,1,Integrated,cgs
233.0014,0.4385,9.94741781e-09,1.248949504e-09,1,Integrated,cgs
233.8468,0.5242,8.19990633e-09,1.029170318e-09,1,Integrated,cgs
234.5419,0.2977,1.137412782e-08,1.464984697e-09,1,Integrated,cgs
235.2696,0.3743,1.023509762e-08,1.284255533e-09,1,Integrated,cgs
236.0074,0.3737,9.93043777e-09,1.229951558e-09,1,Integrated,cgs
236.7098,0.3075,1.1779394e-08,1.497321254e-09,1,Integrated,cgs
237.4641,0.4267,9.10791926e-09,1.127648852e-09,1,Integrated,cgs
238.2853,0.41,8.77905105e-09,1.115711542e-09,1,Integrated,cgs
239.2112,0.4836,8.96640536e-09,1.140105901e-09,1,Integrated,cgs
3807.475,13.471,4.026686246e-10,8.29586065e-11,1,Integrated,cgs
3835.996,11.904,3.960059939e-10,9.04377199e-11,1,Integrated,cgs
3864.955,15.79,5.4678008e-10,1.010692518e-10,1,Integrated,cgs
3893.78,17.034,4.30906773e-10,7.94531562e-11,1,Integrated,cgs
3929.843,17.994,3.157505593e-10,6.80784016e-11,1,Integrated,cgs
3960.814,13.863,5.20028377e-10,9.43719854e-11,1,Integrated,cgs
3989.066,12.027,4.005951631e-10,9.0464704e-11,1,Integrated,cgs
4018.65,16.538,4.62352e-10,8.51104969e-11,1,Integrated,cgs
4052.749,18.042,4.62496078e-10,8.48567731e-11,1,Integrated,cgs
4077.069,9.767,3.778829351e-10,6.95612654e-11,1,Integrated,cgs
4124.268,16.848,4.44180264e-10,8.08015472e-11,1,Integrated,cgs
4157.839,15.317,5.18855403e-10,9.3933565e-11,1,Integrated,cgs
4186.507,13.897,3.500436467e-10,7.7107371e-11,1,Integrated,cgs
4216.883,14.185,4.79211568e-10,8.68257984e-11,1,Integrated,cgs
4255.632,20.339,2.815688271e-10,6.19506503e-11,1,Integrated,cgs
4289.522,16.619,4.02977212e-10,7.41194619e-11,1,Integrated,cgs
4329.143,18.631,4.65451712e-10,8.5610415e-11,1,Integrated,cgs
4360.59,17.482,3.487475552e-10,7.70949168e-11,1,Integrated,cgs
4387.074,13.878,4.03281241e-10,7.95408647e-11,1,Integrated,cgs
4421.959,16.168,3.610462812e-10,8.16347983e-11,1,Integrated,cgs
4448.032,14.66,3.09169817e-10,6.99921156e-11,1,Integrated,cgs
4483.254,17.288,2.364083106e-10,5.31891613e-11,1,Integrated,cgs
4524.133,15.542,3.892292811e-10,7.53184025e-11,1,Integrated,cgs
4556.284,12.59,3.798516755e-10,8.38715075e-11,1,Integrated,cgs
4584.26,12.985,4.005465673e-10,8.66546142e-11,1,Integrated,cgs
4618.123,19.269,2.767904436e-10,6.19214684e-11,1,Integrated,cgs
4657.648,21.183,2.978782939e-10,6.65592741e-11,1,Integrated,cgs
4693.48,21.913,2.083295434e-10,4.75772011e-11,1,Integrated,cgs
4735.995,16.789,2.673655853e-10,6.0378043e-11,1,Integrated,cgs
4784.916,28.099,2.180981132e-10,4.87912414e-11,1,Integrated,cgs
4843.101,38.645,2.497217283e-10,5.65338466e-11,1,Integrated,cgs
4908.673,37.366,2.033492065e-10,4.7634059e-11,1,Integrated,cgs
4973.006,26.908,2.730166175e-10,6.18180904e-11,1,Integrated,cgs
5042.217,31.68,1.77355541e-10,4.055133511e-11,1,Integrated,cgs
5143.143,47.994,3.024443048e-10,6.49361581e-11,1,Integrated,cgs
9362.551,13.43,1.319149678e-10,2.894396373e-11,1,Integrated,cgs
9394.903,20.708,7.91772916e-11,1.746830569e-11,1,Integrated,cgs
9423.683,9.371,1.829740946e-10,3.992821811e-11,1,Integrated,cgs
9447.029,15.166,1.022907809e-10,2.290568731e-11,1,Integrated,cgs
9477.049,15.098,9.85466658e-11,2.168190343e-11,1,Integrated,cgs
9504.231,9.684,1.481436451e-10,3.170806353e-11,1,Integrated,cgs
9525.285,8.173,2.49905326e-10,5.00957578e-11,1,Integrated,cgs
9544.348,12.192,1.463567116e-10,3.128473876e-11,1,Integrated,cgs
9566.458,11.736,1.295056092e-10,2.768270736e-11,1,Integrated,cgs
9589.763,9.968,1.557819362e-10,3.399441045e-11,1,Integrated,cgs
9616.445,16.591,1.082220733e-10,2.174396686e-11,1,Integrated,cgs
9652.129,17.173,1.071265514e-10,2.40574851e-11,1,Integrated,cgs
9675.698,13.161,1.211772903e-10,2.729129953e-11,1,Integrated,cgs
9698.772,11.162,1.611274742e-10,3.52088781e-11,1,Integrated,cgs
9721.707,14.038,1.003981088e-10,2.26114548e-11,1,Integrated,cgs
9752.798,15.041,1.110241462e-10,2.49327793e-11,1,Integrated,cgs
9781.035,15.698,1.15266063e-10,2.529095965e-11,1,Integrated,cgs
9810.639,17.722,8.12161174e-11,1.784438183e-11,1,Integrated,cgs
9843.439,10.404,1.572707829e-10,3.521720532e-11,1,Integrated,cgs
9867.954,14.861,1.059223605e-10,2.34658292e-11,1,Integrated,cgs
9893.209,10.028,1.467397393e-10,3.295345504e-11,1,Integrated,cgs
9916.274,13.035,1.014586694e-10,2.288327789e-11,1,Integrated,cgs
9942.729,9.401,1.528808402e-10,3.433256233e-11,1,Integrated,cgs
9968.427,15.04,1.084877629e-10,2.479052059e-11,1,Integrated,cgs
9993.501,12.534,1.468339598e-10,3.13458783e-11,1,Integrated,cgs
10021.65,18.118,1.124686299e-10,2.397839279e-11,1,Integrated,cgs
10051.416,17.796,8.57848552e-11,1.934816543e-11,1,Integrated,cgs
10082.385,13.662,1.090590281e-10,2.477621454e-11,1,Integrated,cgs
10111.344,15.041,9.87624165e-11,2.250241136e-11,1,Integrated,cgs
10141.431,15.04,8.19415542e-11,1.861562241e-11,1,Integrated,cgs
10173.902,9.901,1.157065591e-10,2.707289112e-11,1,Integrated,cgs
10205.263,16.188,1.164388335e-10,2.477167649e-11,1,Integrated,cgs
10233.904,14.742,1.08563587e-10,2.520025563e-11,1,Integrated,cgs
10262.035,15.293,9.70501268e-11,2.315774241e-11,1,Integrated,cgs
10291.746,14.915,9.7174913e-11,2.256812558e-11,1,Integrated,cgs
10317.323,10.404,1.436668079e-10,3.366534281e-11,1,Integrated,cgs
10346.119,19.142,8.92149291e-11,2.023016699e-11,1,Integrated,cgs
10382.948,20.868,8.25757416e-11,1.831089744e-11,1,Integrated,cgs
10441.016,38.819,1.000373847e-10,2.279222385e-11,1,Integrated,cgs
10474.954,15.541,8.86959227e-11,2.059894155e-11,1,Integrated,cgs
10528.195,36.187,1.026691281e-10,2.28081986e-11,1,Integrated,cgs
10581.442,32.476,8.96139519e-11,1.990795323e-11,1,Integrated,cgs
10634.726,23.655,1.215609692e-10,2.749655777e-11,1,Integrated,cgs
10697.243,34.298,8.75024359e-11,1.98797929e-11,1,Integrated,cgs
10788.318,62.699,6.000401e-11,1.431793847e-11,1,Integrated,cgs
10938.76,82.035,7.58886095e-11,1.346062553e-11,1,Integrated,cgs
15013.555,24.066,6.14978221e-11,1.381305904e-11,1,Integrated,cgs
15063.317,28.695,6.38101112e-11,1.40039746e-11,1,Integrated,cgs
15128.76,21.426,6.63876422e-11,1.461132849e-11,1,Integrated,cgs
15175.654,23.188,7.07951673e-11,1.587758689e-11,1,Integrated,cgs
15221.085,28.502,7.65895042e-11,1.613722033e-11,1,Integrated,cgs
15256.641,21.433,6.61221561e-11,1.491869489e-11,1,Integrated,cgs
15297.133,19.301,6.3063022e-11,1.420712458e-11,1,Integrated,cgs
15340.762,17.799,8.11135941e-11,1.824626991e-11,1,Integrated,cgs
15372.48,14.414,8.17827428e-11,1.831446276e-11,1,Integrated,cgs
15413.726,20.557,7.55421304e-11,1.701847708e-11,1,Integrated,cgs
15449.577,18.798,6.62070156e-11,1.487079506e-11,1,Integrated,cgs
15494.458,21.055,6.03862237e-11,1.36245285e-11,1,Integrated,cgs
15541.972,20.93,6.25244796e-11,1.4064699e-11,1,Integrated,cgs
15586.104,19.93,8.2254293e-11,1.847517892e-11,1,Integrated,cgs
15613.809,12.532,7.13002136e-11,1.608698025e-11,1,Integrated,cgs
15657.313,15.919,8.84499319e-11,1.986678111e-11,1,Integrated,cgs
15695.179,21.19,8.560838e-11,1.870781605e-11,1,Integrated,cgs
15730.9,21.808,7.11274014e-11,1.604798558e-11,1,Integrated,cgs
15766.936,17.728,1.004563912e-10,2.204648182e-11,1,Integrated,cgs
15797.976,18.68,6.641833e-11,1.45349061e-11,1,Integrated,cgs
15840.608,16.18,8.93265692e-11,1.912217054e-11,1,Integrated,cgs
15887.23,27.699,5.44996199e-11,1.22046683e-11,1,Integrated,cgs
15937.073,24.888,7.005284e-11,1.541801063e-11,1,Integrated,cgs
15977.371,22.561,6.63182487e-11,1.487352603e-11,1,Integrated,cgs
16015.358,17.924,8.18569389e-11,1.841348179e-11,1,Integrated,cgs
16057.606,25.069,6.23513011e-11,1.408907016e-11,1,Integrated,cgs
16093.587,15.919,8.69198968e-11,1.949395283e-11,1,Integrated,cgs
16129.184,18.921,8.06306886e-11,1.769546867e-11,1,Integrated,cgs
16165.922,18.048,7.53326068e-11,1.697127729e-11,1,Integrated,cgs
16203.193,17.709,8.24006502e-11,1.731629526e-11,1,Integrated,cgs
16254.31,28.71,6.30894363e-11,1.37867994e-11,1,Integrated,cgs
16297.415,24.175,7.44523472e-11,1.629306877e-11,1,Integrated,cgs
16332.637,19.279,9.04469995e-11,1.990658571e-11,1,Integrated,cgs
16373.652,27.7,5.70713715e-11,1.293493212e-11,1,Integrated,cgs
16420.034,23.935,4.91479362e-11,1.110560143e-11,1,Integrated,cgs
16484.348,30.581,4.52014607e-11,1.019849611e-11,1,Integrated,cgs
16532.62,16.169,8.007725e-11,1.801314031e-11,1,Integrated,cgs
16567.974,16.421,8.01715926e-11,1.803436536e-11,1,Integrated,cgs
16603.19,16.534,9.22015765e-11,2.014862047e-11,1,Integrated,cgs
16657.533,38.282,4.96133e-11,1.07227813e-11,1,Integrated,cgs
16705.374,23.439,6.68611867e-11,1.501772613e-11,1,Integrated,cgs
20654.209,21.535,6.94015179e-11,1.493322886e-11,1,Integrated,cgs
20698.28,20.474,7.32527554e-11,1.611761514e-11,1,Integrated,cgs
20752.391,34.467,4.65691435e-11,1.058067318e-11,1,Integrated,cgs
20805.298,27.199,5.70391778e-11,1.277273448e-11,1,Integrated,cgs
20861.705,33.459,4.051782273e-11,9.20579055e-12,1,Integrated,cgs
20922.766,24.316,5.73107282e-11,1.28706424e-11,1,Integrated,cgs
20982.686,34.089,3.384960392e-11,7.74737524e-12,1,Integrated,cgs
21060.294,28.956,5.90992897e-11,1.334949825e-11,1,Integrated,cgs
21105.3,26.322,4.83692231e-11,1.089408353e-11,1,Integrated,cgs
21154.822,15.669,8.86892479e-11,1.991752587e-11,1,Integrated,cgs
21195.688,23.94,5.00845653e-11,1.121539375e-11,1,Integrated,cgs
21261.878,32.461,5.24082097e-11,1.180377737e-11,1,Integrated,cgs
21305.089,20.51,7.45302877e-11,1.599455055e-11,1,Integrated,cgs
21350.062,22.86,6.33206123e-11,1.385568008e-11,1,Integrated,cgs
21415.066,40.224,4.80667407e-11,1.028825182e-11,1,Integrated,cgs
21473.244,33.212,4.040581633e-11,9.12696686e-12,1,Integrated,cgs
21545.583,35.346,4.40343475e-11,9.90339669e-12,1,Integrated,cgs
21594.229,18.801,6.66527213e-11,1.516590262e-11,1,Integrated,cgs
21640.155,22.103,5.58308762e-11,1.217391538e-11,1,Integrated,cgs
21694.02,20.806,6.44644044e-11,1.515591484e-11,1,Integrated,cgs
21752.953,37.115,5.58878969e-11,1.307508664e-11,1,Integrated,cgs
21810.763,42.271,6.12695765e-11,1.589210051e-11,1,Integrated,cgs
21874.731,39.017,5.47182196e-11,1.378959956e-11,1,Integrated,cgs
22006.241,96.029,2.567587583e-11,7.32956125e-12,1,Integrated,cgs
22225.6,146.639,5.09458587e-11,1.00160258e-11,1,Integrated,cgs
26830.347,20.235,4.43008918e-11,9.74417829e-12,1,Integrated,cgs
26890.225,37.489,2.904808247e-11,6.24009958e-12,1,Integrated,cgs
26950.644,30.209,3.517803971e-11,7.92076945e-12,1,Integrated,cgs
26988.13,17.549,5.12965706e-11,1.151801046e-11,1,Integrated,cgs
27027.743,22.06,3.777329149e-11,8.49330856e-12,1,Integrated,cgs
27074.871,21.549,5.01217244e-11,1.095186939e-11,1,Integrated,cgs
27110.611,19.679,3.923163761e-11,8.78459846e-12,1,Integrated,cgs
27164.056,27.992,3.4131834e-11,7.44817733e-12,1,Integrated,cgs
27221.684,30.459,3.468974146e-11,7.767595e-12,1,Integrated,cgs
27284.365,40.486,2.473073636e-11,5.56069448e-12,1,Integrated,cgs
27334.516,17.925,4.75632003e-11,1.067972884e-11,1,Integrated,cgs
27375.132,20.932,3.745230687e-11,8.43284871e-12,1,Integrated,cgs
27423.625,21.785,3.690249464e-11,8.09539687e-12,1,Integrated,cgs
27475.803,23.817,3.989492551e-11,8.95791127e-12,1,Integrated,cgs
27516.798,19.68,4.16404956e-11,9.34985227e-12,1,Integrated,cgs
27569.046,29.303,2.842149376e-11,6.23489812e-12,1,Integrated,cgs
27626.493,21.56,4.19663805e-11,9.40997024e-12,1,Integrated,cgs
27684.864,37.306,2.921029232e-11,6.50253725e-12,1,Integrated,cgs
27741.453,31.213,3.361689353e-11,7.59037499e-12,1,Integrated,cgs
27787.548,24.653,5.03916468e-11,1.102537359e-11,1,Integrated,cgs
27833.889,33.385,3.211541355e-11,6.89902444e-12,1,Integrated,cgs
27888.436,27.755,3.481593995e-11,7.7504196e-12,1,Integrated,cgs
27943.918,30.584,2.935000728e-11,6.65480409e-12,1,Integrated,cgs
28000.21,26.7,3.746619371e-11,8.47133056e-12,1,Integrated,cgs
28073.139,51.99,2.371358638e-11,5.25072735e-12,1,Integrated,cgs
28130.896,32.019,3.307219729e-11,7.23267083e-12,1,Integrated,cgs
28189.262,32.717,3.089246402e-11,7.24807985e-12,1,Integrated,cgs
28225.746,14.04,6.4516419e-11,1.458754341e-11,1,Integrated,cgs
28262.1,22.813,3.670086277e-11,8.38021547e-12,1,Integrated,cgs
28316.008,29.082,3.490752309e-11,7.98198225e-12,1,Integrated,cgs
28364.708,27.635,3.493108839e-11,7.74487219e-12,1,Integrated,cgs
28417.304,27.578,3.660768012e-11,8.34716707e-12,1,Integrated,cgs
28457.923,20.557,3.841524445e-11,8.72246584e-12,1,Integrated,cgs
28512.214,29.717,4.37139978e-11,7.92188463e-12,1,Integrated,cgs
32840.406,24.319,4.32533552e-11,9.69877337e-12,1,Integrated,cgs
32903.583,39.856,2.721350148e-11,6.13642447e-12,1,Integrated,cgs
32976.298,34.845,3.069462539e-11,6.91167807e-12,1,Integrated,cgs
33037.73,31.086,3.490699806e-11,7.87124569e-12,1,Integrated,cgs
33101.734,37.421,2.640657514e-11,5.77772316e-12,1,Integrated,cgs
33191.803,44.749,2.682317627e-11,6.03992477e-12,1,Integrated,cgs
33290.072,67.798,1.306255918e-11,2.962146814e-12,1,Integrated,cgs
33408.185,32.964,2.893766337e-11,6.55282617e-12,1,Integrated,cgs
33474.884,29.458,3.670306871e-11,8.21850623e-12,1,Integrated,cgs
33531.672,31.085,3.063649358e-11,6.92774643e-12,1,Integrated,cgs
33615.737,49.959,2.581230223e-11,5.70078795e-12,1,Integrated,cgs
33686.75,38.23,2.498489565e-11,5.63389343e-12,1,Integrated,cgs
33753.322,22.06,3.684395583e-11,8.31970271e-12,1,Integrated,cgs
33825.405,38.983,2.742522695e-11,6.23673369e-12,1,Integrated,cgs
33923.053,63.918,1.633959701e-11,3.747614079e-12,1,Integrated,cgs
34019.221,39.734,2.656976179e-11,6.00814621e-12,1,Integrated,cgs
34099.079,44.372,2.384923134e-11,5.43121557e-12,1,Integrated,cgs
34183.709,43.753,2.774693603e-11,6.10347375e-12,1,Integrated,cgs
34263.432,45.749,2.190313235e-11,5.00221722e-12,1,Integrated,cgs
34335.226,24.771,4.4425271e-11,9.82475208e-12,1,Integrated,cgs
34409.231,48.629,2.287423435e-11,5.20917672e-12,1,Integrated,cgs
34503.049,52.184,2.236761703e-11,4.80531469e-12,1,Integrated,cgs
38838.379,24.532,3.279410233e-11,7.20047306e-12,1,Integrated,cgs
38900.465,31.457,2.922404078e-11,6.41661141e-12,1,Integrated,cgs
38954.381,22.689,4.07514041e-11,9.15657204e-12,1,Integrated,cgs
39010.543,36.227,2.766551568e-11,6.23645693e-12,1,Integrated,cgs
39062.697,25.697,3.490694922e-11,7.84335805e-12,1,Integrated,cgs
39123.497,36.351,2.43695727e-11,5.58417838e-12,1,Integrated,cgs
39188.329,30.978,2.787795747e-11,6.14002235e-12,1,Integrated,cgs
39274.678,52.137,1.515263849e-11,3.477901284e-12,1,Integrated,cgs
39367.185,31.814,2.97455543e-11,6.63354648e-12,1,Integrated,cgs
39456.21,60.664,1.387559052e-11,3.238315036e-12,1,Integrated,cgs
39547.36,28.955,2.767522263e-11,6.30005475e-12,1,Integrated,cgs
39600.768,19.68,4.09844116e-11,9.23885523e-12,1,Integrated,cgs
39650.412,26.699,2.820109512e-11,6.3987726e-12,1,Integrated,cgs
39718.111,31.715,3.32549932e-11,7.49645974e-12,1,Integrated,cgs
39760.858,21.808,2.946580692e-11,6.71868681e-12,1,Integrated,cgs
39830.941,31.715,3.116435223e-11,7.05958594e-12,1,Integrated,cgs
39881.069,26.682,3.320587644e-11,7.31347661e-12,1,Integrated,cgs
39939.757,30.209,2.681502813e-11,6.06444245e-12,1,Integrated,cgs
39998.931,24.192,3.517302954e-11,7.92882805e-12,1,Integrated,cgs
40062.906,38.021,2.156108955e-11,4.7487539e-12,1,Integrated,cgs
44825.789,76.093,1.585641068e-11,3.500402279e-12,1,Integrated,cgs
44962.804,52.639,2.17379107e-11,4.92014567e-12,1,Integrated,cgs
45067.117,41.615,3.402375922e-11,7.67746485e-12,1,Integrated,cgs
45131.26,30.538,4.35155853e-11,9.4153345e-12,1,Integrated,cgs
45218.307,54.903,2.267481656e-11,5.19033669e-12,1,Integrated,cgs
45329.124,57.904,2.074560807e-11,4.68600671e-12,1,Integrated,cgs
45440.457,48.885,2.601283927e-11,5.9178614e-12,1,Integrated,cgs
45521.196,34.345,3.672028481e-11,8.38811941e-12,1,Integrated,cgs
45626.494,74.453,1.915874356e-11,4.34522968e-12,1,Integrated,cgs
45773.034,93.12,1.484410807e-11,3.429641666e-12,1,Integrated,cgs
45906.816,66.432,2.316671269e-11,5.02650698e-12,1,Integrated,cgs
46043.061,89.848,1.792882212e-11,3.075213042e-12,1,Integrated,cgs
50824.362,54.269,1.703524548e-11,3.856226913e-12,1,Integrated,cgs
50952.741,52.267,1.832265974e-11,4.13836786e-12,1,Integrated,cgs
51058.182,37.356,3.32578829e-11,7.47814881e-12,1,Integrated,cgs
51129.886,43.869,2.413302837e-11,5.43852122e-12,1,Integrated,cgs
51209.748,33.467,2.693304999e-11,6.04251329e-12,1,Integrated,cgs
51330.716,74.201,1.591840085e-11,3.603409095e-12,1,Integrated,cgs
51436.035,41.617,2.813107891e-11,6.30428348e-12,1,Integrated,cgs
51536.075,63.929,2.177969332e-11,4.7830233e-12,1,Integrated,cgs
51633.105,55.652,2.01362029e-11,4.53781394e-12,1,Integrated,cgs
51737.463,52.194,2.40751082e-11,4.84943349e-12,1,Integrated,cgs
55326.943,110.209,1.744036921e-11,3.462358768e-12,1,Integrated,cgs
60856.041,80.339,1.36274589e-11,3.116543892e-12,1,Integrated,cgs
60999.72,58.535,1.497338348e-11,3.355730466e-12,1,Integrated,cgs
