Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
228.568,,,seconds,1.82E-09,3.45E-10,3.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
230.391,,,seconds,1.27E-09,2.44E-10,2.44E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
232.313,,,seconds,1.90E-09,3.64E-10,3.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
234.109,,,seconds,1.39E-09,2.70E-10,2.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
235.758,,,seconds,1.64E-09,3.11E-10,3.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
237.483,,,seconds,1.75E-09,3.44E-10,3.44E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
239.148,,,seconds,1.64E-09,3.17E-10,3.17E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
241.031,,,seconds,1.53E-09,2.91E-10,2.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
243.107,,,seconds,1.26E-09,2.38E-10,2.38E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
245.134,,,seconds,1.47E-09,2.76E-10,2.76E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
247.071,,,seconds,1.32E-09,2.49E-10,2.49E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
249.037,,,seconds,1.31E-09,2.58E-10,2.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
250.884,,,seconds,1.61E-09,3.19E-10,3.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
252.581,,,seconds,1.86E-09,3.53E-10,3.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
254.551,,,seconds,1.33E-09,2.54E-10,2.54E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
256.809,,,seconds,1.14E-09,2.19E-10,2.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
258.848,,,seconds,1.56E-09,2.95E-10,2.95E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
260.784,,,seconds,1.33E-09,2.60E-10,2.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
263.04,,,seconds,1.31E-09,2.55E-10,2.55E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
265.133,,,seconds,1.23E-09,2.34E-10,2.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
267.095,,,seconds,1.79E-09,3.53E-10,3.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
268.783,,,seconds,1.61E-09,3.04E-10,3.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
271.06,,,seconds,1.09E-09,2.09E-10,2.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
273.021,,,seconds,1.93E-09,3.62E-10,3.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
274.888,,,seconds,1.47E-09,2.78E-10,2.78E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
276.464,,,seconds,1.87E-09,3.55E-10,3.55E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
278.622,,,seconds,1.10E-09,2.07E-10,2.07E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
281.006,,,seconds,1.36E-09,2.65E-10,2.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
282.906,,,seconds,1.44E-09,2.73E-10,2.73E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
284.505,,,seconds,2.04E-09,3.81E-10,3.81E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
286.412,,,seconds,1.37E-09,2.57E-10,2.57E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
288.298,,,seconds,1.49E-09,2.82E-10,2.82E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
290.364,,,seconds,1.46E-09,2.78E-10,2.78E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
292.477,,,seconds,1.23E-09,2.34E-10,2.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
294.208,,,seconds,2.50E-09,4.68E-10,4.68E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
295.733,,,seconds,1.37E-09,2.64E-10,2.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
297.843,,,seconds,1.37E-09,2.73E-10,2.73E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
299.724,,,seconds,1.59E-09,3.01E-10,3.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
302.139,,,seconds,9.77E-10,1.92E-10,1.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
304.392,,,seconds,1.55E-09,2.92E-10,2.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
306.606,,,seconds,1.11E-09,2.13E-10,2.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
308.847,,,seconds,1.39E-09,2.62E-10,2.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
310.984,,,seconds,9.83E-10,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
314.012,,,seconds,9.22E-10,1.73E-10,1.73E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
316.756,,,seconds,1.21E-09,2.29E-10,2.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
319.086,,,seconds,1.12E-09,2.11E-10,2.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
321.196,,,seconds,1.47E-09,2.81E-10,2.81E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
323.157,,,seconds,1.35E-09,2.59E-10,2.59E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
325.35,,,seconds,9.92E-10,1.88E-10,1.88E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
328.219,,,seconds,1.40E-09,2.63E-10,2.63E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
329.822,,,seconds,1.56E-09,2.88E-10,2.88E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
332.078,,,seconds,1.17E-09,2.20E-10,2.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
334.41,,,seconds,1.08E-09,2.10E-10,2.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
336.725,,,seconds,1.42E-09,2.68E-10,2.68E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
339.056,,,seconds,1.03E-09,2.03E-10,2.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
341.411,,,seconds,1.35E-09,2.60E-10,2.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
343.758,,,seconds,1.09E-09,2.12E-10,2.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
346.336,,,seconds,1.08E-09,2.08E-10,2.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
349.044,,,seconds,9.97E-10,1.89E-10,1.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
351.887,,,seconds,1.13E-09,2.15E-10,2.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
354.564,,,seconds,9.60E-10,1.89E-10,1.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
357.186,,,seconds,1.14E-09,2.18E-10,2.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
359.995,,,seconds,1.01E-09,1.91E-10,1.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
362.322,,,seconds,1.32E-09,2.51E-10,2.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
364.67,,,seconds,1.09E-09,2.03E-10,2.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
366.984,,,seconds,1.31E-09,2.45E-10,2.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
368.665,,,seconds,1.69E-09,3.13E-10,3.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
371.141,,,seconds,1.03E-09,1.92E-10,1.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
373.398,,,seconds,1.47E-09,2.77E-10,2.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
375.42,,,seconds,1.21E-09,2.28E-10,2.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
377.891,,,seconds,9.95E-10,1.96E-10,1.96E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
380.836,,,seconds,1.04E-09,1.96E-10,1.96E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
383.508,,,seconds,9.00E-10,1.77E-10,1.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
386.048,,,seconds,1.33E-09,2.51E-10,2.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
388.815,,,seconds,8.96E-10,1.70E-10,1.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
391.449,,,seconds,1.10E-09,2.08E-10,2.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
394.191,,,seconds,9.32E-10,1.77E-10,1.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
397.26,,,seconds,1.13E-09,2.18E-10,2.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
399.45,,,seconds,1.06E-09,2.07E-10,2.07E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
401.824,,,seconds,1.08E-09,2.04E-10,2.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
404.364,,,seconds,1.31E-09,2.53E-10,2.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
406.675,,,seconds,1.12E-09,2.15E-10,2.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
409.832,,,seconds,7.95E-10,1.50E-10,1.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
412.865,,,seconds,1.06E-09,2.05E-10,2.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
415.514,,,seconds,9.70E-10,1.83E-10,1.83E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
418.317,,,seconds,1.07E-09,2.05E-10,2.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
421.06,,,seconds,1.13E-09,2.13E-10,2.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
423.742,,,seconds,9.50E-10,1.80E-10,1.80E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
426.479,,,seconds,1.04E-09,1.94E-10,1.94E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
428.873,,,seconds,1.35E-09,2.50E-10,2.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
431.105,,,seconds,9.82E-10,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
434.308,,,seconds,9.04E-10,1.75E-10,1.75E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
437.286,,,seconds,9.66E-10,1.88E-10,1.88E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
440.187,,,seconds,1.03E-09,1.97E-10,1.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
443.228,,,seconds,9.14E-10,1.74E-10,1.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
445.946,,,seconds,1.07E-09,2.05E-10,2.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
448.792,,,seconds,8.81E-10,1.67E-10,1.67E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
451.267,,,seconds,1.48E-09,2.77E-10,2.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
453.716,,,seconds,9.21E-10,1.74E-10,1.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
456.736,,,seconds,8.62E-10,1.71E-10,1.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
459.822,,,seconds,9.60E-10,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
462.436,,,seconds,1.13E-09,2.14E-10,2.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
465.164,,,seconds,1.00E-09,1.93E-10,1.93E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
468.039,,,seconds,8.38E-10,1.62E-10,1.62E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
470.883,,,seconds,9.07E-10,1.71E-10,1.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
474.274,,,seconds,8.83E-10,1.65E-10,1.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
476.796,,,seconds,1.19E-09,2.23E-10,2.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
479.45,,,seconds,1.07E-09,2.03E-10,2.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
482.021,,,seconds,1.14E-09,2.16E-10,2.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
484.771,,,seconds,9.31E-10,1.80E-10,1.80E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
487.612,,,seconds,1.04E-09,1.98E-10,1.98E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
490.556,,,seconds,7.77E-10,1.53E-10,1.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
493.755,,,seconds,1.32E-09,2.51E-10,2.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
496.301,,,seconds,8.80E-10,1.65E-10,1.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
499.344,,,seconds,9.66E-10,1.81E-10,1.81E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
501.839,,,seconds,1.25E-09,2.37E-10,2.37E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
504.651,,,seconds,8.34E-10,1.58E-10,1.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
507.753,,,seconds,9.15E-10,1.75E-10,1.75E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
510.63,,,seconds,1.07E-09,2.05E-10,2.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
513.26,,,seconds,1.06E-09,1.97E-10,1.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
515.648,,,seconds,1.22E-09,2.30E-10,2.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
517.943,,,seconds,1.14E-09,2.16E-10,2.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
520.506,,,seconds,9.69E-10,1.85E-10,1.85E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
523.901,,,seconds,8.22E-10,1.54E-10,1.54E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
527.28,,,seconds,7.69E-10,1.45E-10,1.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
530.512,,,seconds,1.01E-09,1.91E-10,1.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
533.855,,,seconds,6.60E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
537.259,,,seconds,9.25E-10,1.85E-10,1.85E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
539.984,,,seconds,9.81E-10,1.91E-10,1.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
542.621,,,seconds,9.09E-10,1.75E-10,1.75E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
546.571,,,seconds,7.94E-10,1.50E-10,1.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
549.149,,,seconds,1.05E-09,2.01E-10,2.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
552.697,,,seconds,6.72E-10,1.28E-10,1.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
556.003,,,seconds,8.96E-10,1.72E-10,1.72E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
559.38,,,seconds,8.66E-10,1.66E-10,1.66E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
561.884,,,seconds,1.10E-09,2.06E-10,2.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
564.812,,,seconds,9.69E-10,1.80E-10,1.80E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
568.152,,,seconds,6.85E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
572.12,,,seconds,7.83E-10,1.47E-10,1.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
575.015,,,seconds,9.21E-10,1.79E-10,1.79E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
578.347,,,seconds,7.66E-10,1.46E-10,1.46E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
581.761,,,seconds,1.03E-09,1.97E-10,1.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
584.548,,,seconds,1.03E-09,1.96E-10,1.96E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
587.365,,,seconds,1.09E-09,2.09E-10,2.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
589.9,,,seconds,9.99E-10,1.89E-10,1.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
593.085,,,seconds,7.96E-10,1.49E-10,1.49E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
596.607,,,seconds,8.45E-10,1.64E-10,1.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
600.106,,,seconds,7.81E-10,1.52E-10,1.52E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
603.664,,,seconds,8.12E-10,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
606.863,,,seconds,7.84E-10,1.50E-10,1.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
610.073,,,seconds,1.03E-09,1.92E-10,1.92E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
613.405,,,seconds,7.42E-10,1.40E-10,1.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
616.848,,,seconds,8.14E-10,1.58E-10,1.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
620.163,,,seconds,7.96E-10,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
624.26,,,seconds,7.09E-10,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
627.529,,,seconds,8.52E-10,1.63E-10,1.63E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
630.708,,,seconds,1.04E-09,1.96E-10,1.96E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
633.594,,,seconds,9.04E-10,1.74E-10,1.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
637.08,,,seconds,6.78E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
641.245,,,seconds,6.70E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
644.967,,,seconds,8.37E-10,1.61E-10,1.61E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
648.451,,,seconds,7.70E-10,1.44E-10,1.44E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
652.253,,,seconds,7.42E-10,1.40E-10,1.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
656.368,,,seconds,6.62E-10,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
660.552,,,seconds,7.24E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
664.315,,,seconds,7.90E-10,1.53E-10,1.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
667.767,,,seconds,8.23E-10,1.58E-10,1.58E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
671.249,,,seconds,7.57E-10,1.52E-10,1.52E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
674.674,,,seconds,8.75E-10,1.68E-10,1.68E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
678.197,,,seconds,7.32E-10,1.39E-10,1.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
682.024,,,seconds,7.13E-10,1.38E-10,1.38E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
685.612,,,seconds,9.01E-10,1.73E-10,1.73E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
689.355,,,seconds,7.33E-10,1.40E-10,1.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
692.634,,,seconds,9.58E-10,1.81E-10,1.81E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
695.901,,,seconds,6.88E-10,1.31E-10,1.31E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
700.657,,,seconds,5.68E-10,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
704.912,,,seconds,7.09E-10,1.39E-10,1.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
709.036,,,seconds,6.76E-10,1.33E-10,1.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
712.809,,,seconds,7.33E-10,1.44E-10,1.44E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
716.618,,,seconds,7.67E-10,1.47E-10,1.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
720.809,,,seconds,6.23E-10,1.22E-10,1.22E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
725.242,,,seconds,6.73E-10,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
728.925,,,seconds,8.59E-10,1.65E-10,1.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
732.589,,,seconds,6.77E-10,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
737.485,,,seconds,5.34E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
742.338,,,seconds,6.47E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
746.157,,,seconds,7.60E-10,1.45E-10,1.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
749.945,,,seconds,6.89E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
754.285,,,seconds,6.51E-10,1.24E-10,1.24E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
758.221,,,seconds,7.39E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
762.047,,,seconds,6.80E-10,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
766.553,,,seconds,6.04E-10,1.16E-10,1.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
770.782,,,seconds,7.04E-10,1.36E-10,1.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
775.067,,,seconds,6.73E-10,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
779.573,,,seconds,5.89E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
784.224,,,seconds,5.84E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
788.454,,,seconds,7.36E-10,1.44E-10,1.44E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
792.098,,,seconds,6.13E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
796.701,,,seconds,6.79E-10,1.31E-10,1.31E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
800.884,,,seconds,5.46E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
805.002,,,seconds,9.57E-10,1.78E-10,1.78E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
