Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
33923.053,,,seconds,1.81E-11,4.15E-12,4.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34019.221,,,seconds,2.94E-11,6.65E-12,6.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34099.079,,,seconds,2.64E-11,6.01E-12,6.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34183.709,,,seconds,3.07E-11,6.76E-12,6.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34263.432,,,seconds,2.43E-11,5.54E-12,5.54E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34335.226,,,seconds,4.92E-11,1.09E-11,1.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34409.231,,,seconds,2.53E-11,5.77E-12,5.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34503.049,,,seconds,2.48E-11,5.32E-12,5.32E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
38838.379,,,seconds,3.63E-11,7.97E-12,7.97E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
38900.465,,,seconds,3.24E-11,7.10E-12,7.10E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
38954.381,,,seconds,4.51E-11,1.01E-11,1.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39010.543,,,seconds,3.06E-11,6.91E-12,6.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39062.697,,,seconds,3.87E-11,8.68E-12,8.68E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39123.497,,,seconds,2.70E-11,6.18E-12,6.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39188.329,,,seconds,3.09E-11,6.80E-12,6.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39274.678,,,seconds,1.68E-11,3.85E-12,3.85E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39367.185,,,seconds,3.29E-11,7.34E-12,7.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39456.21,,,seconds,1.54E-11,3.59E-12,3.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39547.36,,,seconds,3.06E-11,6.98E-12,6.98E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39600.768,,,seconds,4.54E-11,1.02E-11,1.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39650.412,,,seconds,3.12E-11,7.08E-12,7.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39718.111,,,seconds,3.68E-11,8.30E-12,8.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39760.858,,,seconds,3.26E-11,7.44E-12,7.44E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39830.941,,,seconds,3.45E-11,7.82E-12,7.82E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39881.069,,,seconds,3.68E-11,8.10E-12,8.10E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39939.757,,,seconds,2.97E-11,6.71E-12,6.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39998.931,,,seconds,3.89E-11,8.78E-12,8.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
40062.906,,,seconds,2.39E-11,5.26E-12,5.26E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
44825.789,,,seconds,1.76E-11,3.88E-12,3.88E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
44962.804,,,seconds,2.41E-11,5.45E-12,5.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45067.117,,,seconds,3.77E-11,8.50E-12,8.50E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45131.26,,,seconds,4.82E-11,1.04E-11,1.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45218.307,,,seconds,2.51E-11,5.75E-12,5.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45329.124,,,seconds,2.30E-11,5.19E-12,5.19E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45440.457,,,seconds,2.88E-11,6.55E-12,6.55E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45521.196,,,seconds,4.07E-11,9.29E-12,9.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45626.494,,,seconds,2.12E-11,4.81E-12,4.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45773.034,,,seconds,1.64E-11,3.80E-12,3.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45906.816,,,seconds,2.57E-11,5.57E-12,5.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
46043.061,,,seconds,1.99E-11,3.40E-12,3.40E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50824.362,,,seconds,1.89E-11,4.27E-12,4.27E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50952.741,,,seconds,2.03E-11,4.58E-12,4.58E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51058.182,,,seconds,3.68E-11,8.28E-12,8.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51129.886,,,seconds,2.67E-11,6.02E-12,6.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51209.748,,,seconds,2.98E-11,6.69E-12,6.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51330.716,,,seconds,1.76E-11,3.99E-12,3.99E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51436.035,,,seconds,3.11E-11,6.98E-12,6.98E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51536.075,,,seconds,2.41E-11,5.30E-12,5.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51633.105,,,seconds,2.23E-11,5.02E-12,5.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51737.463,,,seconds,2.67E-11,5.37E-12,5.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
55326.943,,,seconds,1.93E-11,3.83E-12,3.83E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
60856.041,,,seconds,1.51E-11,3.45E-12,3.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
60999.72,,,seconds,1.66E-11,3.72E-12,3.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
61121.405,,,seconds,1.11E-11,2.43E-12,2.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
61227.791,,,seconds,2.32E-11,5.13E-12,5.13E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
61305.744,,,seconds,2.27E-11,5.11E-12,5.11E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
61443.384,,,seconds,1.27E-11,2.56E-12,2.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
66890.099,,,seconds,1.59E-11,3.59E-12,3.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67046.481,,,seconds,1.45E-11,3.12E-12,3.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67144.723,,,seconds,1.86E-11,4.20E-12,4.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67273.974,,,seconds,1.65E-11,3.71E-12,3.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67401.593,,,seconds,1.67E-11,3.76E-12,3.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67496.625,,,seconds,2.18E-11,4.90E-12,4.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67613.03,,,seconds,1.84E-11,3.93E-12,3.93E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67725.79,,,seconds,1.74E-11,3.92E-12,3.92E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
68073.825,,,seconds,1.41E-11,3.17E-12,3.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
68239.975,,,seconds,2.35E-11,5.28E-12,5.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
68333.879,,,seconds,1.66E-11,3.73E-12,3.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
68454.884,,,seconds,1.87E-11,3.68E-12,3.68E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
72376.739,,,seconds,2.12E-11,4.76E-12,4.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
72480.749,,,seconds,1.20E-11,2.65E-12,2.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
72647.603,,,seconds,9.91E-12,2.24E-12,2.24E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
72829.022,,,seconds,1.20E-11,2.70E-12,2.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
72960.415,,,seconds,1.91E-11,4.29E-12,4.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73081.013,,,seconds,1.47E-11,3.32E-12,3.32E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73216.282,,,seconds,1.57E-11,3.53E-12,3.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73341.15,,,seconds,1.54E-11,3.46E-12,3.46E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73475.544,,,seconds,1.58E-11,3.56E-12,3.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73605.548,,,seconds,9.99E-12,2.26E-12,2.26E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73719.133,,,seconds,1.10E-11,2.47E-12,2.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73803.131,,,seconds,1.37E-11,3.11E-12,3.11E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73952.214,,,seconds,8.43E-12,1.60E-12,1.60E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78068.511,,,seconds,1.01E-11,2.29E-12,2.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78245.671,,,seconds,1.09E-11,2.47E-12,2.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78329.164,,,seconds,1.14E-11,2.58E-12,2.58E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78455.902,,,seconds,2.01E-11,4.54E-12,4.54E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78634.548,,,seconds,1.85E-11,4.16E-12,4.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78740.115,,,seconds,1.48E-11,3.33E-12,3.33E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78859.584,,,seconds,1.38E-11,3.13E-12,3.13E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78985.45,,,seconds,1.70E-11,3.81E-12,3.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79144.793,,,seconds,9.22E-12,2.08E-12,2.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79250.608,,,seconds,1.23E-11,2.76E-12,2.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79319.185,,,seconds,2.10E-11,4.71E-12,4.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79393.025,,,seconds,1.49E-11,3.35E-12,3.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79487.801,,,seconds,1.29E-11,2.90E-12,2.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79585.517,,,seconds,1.17E-11,2.56E-12,2.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79677.481,,,seconds,1.33E-11,2.98E-12,2.98E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
83806.174,,,seconds,1.52E-11,3.42E-12,3.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
83936.803,,,seconds,1.32E-11,2.97E-12,2.97E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84123.976,,,seconds,1.34E-11,3.04E-12,3.04E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84251.226,,,seconds,1.61E-11,3.63E-12,3.63E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84450.166,,,seconds,1.01E-11,2.30E-12,2.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84648.36,,,seconds,8.99E-12,2.05E-12,2.05E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84895.077,,,seconds,1.41E-11,2.53E-12,2.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
113851.026,,,seconds,5.81E-12,1.31E-12,1.31E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
114097.092,,,seconds,4.65E-12,1.18E-12,1.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
114257.716,,,seconds,6.26E-12,1.42E-12,1.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
114437.123,,,seconds,8.00E-12,1.80E-12,1.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
114607.134,,,seconds,5.90E-12,1.31E-12,1.31E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
118906.186,,,seconds,3.52E-12,9.29E-13,9.29E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119092.112,,,seconds,6.97E-12,1.58E-12,1.58E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119217.737,,,seconds,1.11E-11,2.50E-12,2.50E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119343.601,,,seconds,7.79E-12,1.75E-12,1.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119534.151,,,seconds,6.22E-12,1.41E-12,1.41E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119688.855,,,seconds,7.74E-12,1.74E-12,1.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
119880.287,,,seconds,6.34E-12,1.43E-12,1.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
120059.191,,,seconds,7.61E-12,1.71E-12,1.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
120182.05,,,seconds,8.82E-12,1.99E-12,1.99E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
120373.823,,,seconds,6.04E-12,1.28E-12,1.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
124848.168,,,seconds,5.88E-12,1.34E-12,1.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125023.803,,,seconds,5.74E-12,1.29E-12,1.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125274.876,,,seconds,4.34E-12,1.14E-12,1.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125437.514,,,seconds,6.01E-12,1.36E-12,1.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125644.87,,,seconds,5.95E-12,1.35E-12,1.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
125830.914,,,seconds,6.42E-12,1.45E-12,1.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
126045.295,,,seconds,8.03E-12,1.33E-12,1.33E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
130879.505,,,seconds,4.90E-12,1.28E-12,1.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
131031.536,,,seconds,6.68E-12,1.51E-12,1.51E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
131291.665,,,seconds,5.89E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
142852.336,,,seconds,4.41E-12,9.75E-13,9.75E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
222816.69,,,seconds,2.97E-12,7.75E-13,7.75E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
223162.861,,,seconds,2.88E-12,7.50E-13,7.50E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
223593.881,,,seconds,1.95E-12,4.95E-13,4.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
228881.663,,,seconds,2.29E-12,5.98E-13,5.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
229345.961,,,seconds,2.37E-12,5.46E-13,5.46E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
233225.423,,,seconds,2.24E-12,4.96E-13,4.96E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
238927.206,,,seconds,1.62E-12,4.24E-13,4.24E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
239515.784,,,seconds,2.20E-12,5.77E-13,5.77E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
239973.26,,,seconds,1.96E-12,4.84E-13,4.84E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
279600.419,,,seconds,1.44E-12,2.74E-13,2.74E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
284917.087,,,seconds,1.87E-12,5.00E-13,5.00E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
285368.589,,,seconds,2.61E-12,6.78E-13,6.78E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
285791.435,,,seconds,1.14E-12,3.00E-13,3.00E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
297172.35,,,seconds,1.60E-12,3.28E-13,3.28E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
303076.594,,,seconds,1.55E-12,3.23E-13,3.23E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
354377.997,,,seconds,1.27E-12,3.35E-13,3.35E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
363010.173,,,seconds,8.36E-13,1.51E-13,1.51E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
412135.272,,,seconds,6.13E-13,1.55E-13,1.55E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
417308.465,,,seconds,9.34E-13,1.97E-13,1.97E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
438074.781,,,seconds,8.16E-13,1.33E-13,1.33E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
597217.086,,,seconds,4.31E-13,9.95E-14,9.95E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
781625.227,,,seconds,2.21E-13,6.01E-14,6.01E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1107745.914,,,seconds,1.00E-13,2.65E-14,2.65E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
156,87,239.2112,seconds,-4.91E-01,1.70E-02,1.50E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,WT
18943,239.2112,40110,seconds,-6.30E-01,5.00E-02,5.00E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,PC
