Time,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup,SlopGroup,Include
21836.148,s,4.25e-09,2.25e-10,2.25e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21846.166,s,4.82e-09,2.49e-10,2.49e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21855.898,s,4.89e-09,2.5e-10,2.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21864.861,s,5.38e-09,2.72e-10,2.72e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21883.046,s,4.74e-09,2.52e-10,2.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21892.701,s,5.09e-09,2.55e-10,2.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21901.747,s,5.06e-09,2.66e-10,2.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21911.317,s,4.64e-09,2.53e-10,2.53e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21920.272,s,5.23e-09,2.68e-10,2.68e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21929.382,s,4.92e-09,2.57e-10,2.57e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21938.866,s,4.75e-09,2.47e-10,2.47e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21948.716,s,4.68e-09,2.46e-10,2.46e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21958.237,s,5.23e-09,2.69e-10,2.69e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21984.167,s,5.16e-09,2.68e-10,2.68e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
21993.423,s,5.03e-09,2.57e-10,2.57e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22002.164,s,5.52e-09,2.83e-10,2.83e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22020.433,s,4.66e-09,2.42e-10,2.42e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22030.138,s,4.53e-09,2.38e-10,2.38e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22048.696,s,5.34e-09,2.72e-10,2.72e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22057.666,s,4.91e-09,2.52e-10,2.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22066.865,s,5.15e-09,2.66e-10,2.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22076.117,s,5.08e-09,2.64e-10,2.64e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
22094.017,s,5.24e-09,2.72e-10,2.72e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25492.636,s,4.11e-09,2.21e-10,2.21e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25530.191,s,3.83e-09,2.62e-10,2.62e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25579.559,s,4.04e-09,2.28e-10,2.28e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25604.782,s,3.94e-09,2.22e-10,2.22e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25642.902,s,3.97e-09,2.22e-10,2.22e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25665.299,s,3.62e-09,2.17e-10,2.17e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25688.395,s,3.91e-09,2.31e-10,2.31e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25700.466,s,3.82e-09,2.16e-10,2.16e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25713.329,s,3.87e-09,2.17e-10,2.17e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25726.924,s,3.5e-09,2.07e-10,2.07e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25739.668,s,3.92e-09,2.45e-10,2.45e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25765.907,s,3.55e-09,2.37e-10,2.37e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25778.859,s,4.38e-09,2.96e-10,2.96e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25790.567,s,4.18e-09,2.85e-10,2.85e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25803.568,s,4.05e-09,2.79e-10,2.79e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25830.043,s,3.64e-09,2.43e-10,2.43e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25843.659,s,3.71e-09,2.5e-10,2.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25856.935,s,3.81e-09,2.48e-10,2.48e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25910.096,s,3.73e-09,2.47e-10,2.47e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25924.039,s,3.75e-09,2.54e-10,2.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25937.438,s,3.74e-09,2.5e-10,2.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25951.674,s,3.51e-09,2.4e-10,2.4e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
25965.094,s,3.66e-09,2.56e-10,2.56e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26005.311,s,3.74e-09,2.54e-10,2.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26033.612,s,3.32e-09,2.26e-10,2.26e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26048.296,s,3.14e-09,2.31e-10,2.31e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26062.416,s,3.95e-09,2.73e-10,2.73e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26088.428,s,3.96e-09,2.6e-10,2.6e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26115.764,s,3.99e-09,2.66e-10,2.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26142.526,s,3.74e-09,2.53e-10,2.53e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26156.388,s,3.74e-09,2.51e-10,2.51e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26183.077,s,3.78e-09,2.58e-10,2.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26196.99,s,3.6e-09,2.45e-10,2.45e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26210.252,s,3.99e-09,2.77e-10,2.77e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26262.939,s,3.71e-09,2.56e-10,2.56e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26276.959,s,3.55e-09,2.48e-10,2.48e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26289.944,s,4.06e-09,2.78e-10,2.78e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26302.317,s,3.84e-09,2.62e-10,2.62e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26315.57,s,3.93e-09,2.73e-10,2.73e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26368.221,s,3.78e-09,2.66e-10,2.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26395.251,s,4.1e-09,2.81e-10,2.81e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26407.898,s,3.71e-09,2.65e-10,2.65e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26421.65,s,3.71e-09,2.52e-10,2.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26435.315,s,3.73e-09,2.61e-10,2.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26449.093,s,3.55e-09,2.46e-10,2.46e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26463.422,s,3.71e-09,2.55e-10,2.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26516.193,s,3.68e-09,2.53e-10,2.53e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26529.552,s,3.95e-09,2.75e-10,2.75e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26543.96,s,3.24e-09,2.36e-10,2.36e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26585.907,s,3.32e-09,2.34e-10,2.34e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26600.697,s,3.82e-09,2.61e-10,2.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26613.868,s,3.83e-09,2.61e-10,2.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26641.268,s,3.68e-09,2.58e-10,2.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26654.906,s,3.73e-09,2.54e-10,2.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
26668.348,s,3.85e-09,2.61e-10,2.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31126.431,s,3e-09,1.6e-10,1.6e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31141.842,s,2.83e-09,1.53e-10,1.53e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31172.59,s,2.98e-09,1.58e-10,1.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31188.482,s,2.78e-09,1.54e-10,1.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31218.362,s,3.12e-09,1.7e-10,1.7e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31233.161,s,3.05e-09,1.66e-10,1.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31247.437,s,3.22e-09,1.75e-10,1.75e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31277.004,s,3.26e-09,1.76e-10,1.76e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31291.717,s,2.92e-09,1.61e-10,1.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31305.978,s,3.24e-09,1.79e-10,1.79e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31321.125,s,2.82e-09,1.55e-10,1.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31336.473,s,3.12e-09,1.65e-10,1.65e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31351.817,s,2.8e-09,1.55e-10,1.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31367.134,s,2.9e-09,1.58e-10,1.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31398.144,s,3.08e-09,1.62e-10,1.62e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31412.391,s,3.46e-09,1.82e-10,1.82e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31443.691,s,2.86e-09,1.52e-10,1.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31458.929,s,2.97e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31474.232,s,2.95e-09,1.54e-10,1.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31536.582,s,2.64e-09,1.54e-10,1.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31552.955,s,2.91e-09,1.58e-10,1.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31567.762,s,3.04e-09,1.64e-10,1.64e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31583.142,s,3.09e-09,1.64e-10,1.64e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31613.33,s,2.97e-09,1.65e-10,1.65e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31628.516,s,2.93e-09,1.57e-10,1.57e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31643.971,s,3.18e-09,1.67e-10,1.67e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31658.48,s,3e-09,1.59e-10,1.59e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31673.883,s,2.97e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31689.323,s,3.02e-09,1.59e-10,1.59e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31704.169,s,2.97e-09,1.6e-10,1.6e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31782.131,s,3.03e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31846.487,s,2.68e-09,1.51e-10,1.51e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31878.037,s,3.17e-09,1.68e-10,1.68e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31907.621,s,2.93e-09,1.61e-10,1.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31923.163,s,2.9e-09,1.57e-10,1.57e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31955.08,s,3e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
31986.287,s,3.04e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32002.126,s,2.62e-09,1.46e-10,1.46e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32018.117,s,2.81e-09,1.55e-10,1.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32033.767,s,2.85e-09,1.62e-10,1.62e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32049.196,s,2.82e-09,1.58e-10,1.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32065.529,s,2.74e-09,1.47e-10,1.47e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32097.511,s,2.54e-09,1.43e-10,1.43e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32113.791,s,3.03e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32144.019,s,2.93e-09,1.55e-10,1.55e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32189.138,s,2.83e-09,1.52e-10,1.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32205.326,s,2.76e-09,1.49e-10,1.49e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32237.606,s,2.97e-09,1.64e-10,1.64e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32286.052,s,2.87e-09,1.54e-10,1.54e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32302.187,s,2.73e-09,1.5e-10,1.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32336.094,s,2.75e-09,1.5e-10,1.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32352.254,s,2.68e-09,1.51e-10,1.51e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32368.381,s,2.97e-09,1.61e-10,1.61e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32383.867,s,2.88e-09,1.58e-10,1.58e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32399.038,s,2.79e-09,1.5e-10,1.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32416.064,s,2.64e-09,1.49e-10,1.49e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32432.854,s,2.69e-09,1.48e-10,1.48e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32449.231,s,2.72e-09,1.5e-10,1.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32497.063,s,2.78e-09,1.53e-10,1.53e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32513.122,s,2.68e-09,1.47e-10,1.47e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32529.071,s,2.7e-09,1.52e-10,1.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32544.934,s,2.94e-09,1.6e-10,1.6e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32559.917,s,3.19e-09,1.72e-10,1.72e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32575.184,s,2.74e-09,1.47e-10,1.47e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32591.433,s,2.84e-09,1.6e-10,1.6e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32606.825,s,2.89e-09,1.56e-10,1.56e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32621.964,s,2.92e-09,1.62e-10,1.62e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32654.468,s,2.73e-09,1.5e-10,1.5e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32670.147,s,3.01e-09,1.66e-10,1.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32703.345,s,2.75e-09,1.51e-10,1.51e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32720.495,s,2.76e-09,1.57e-10,1.57e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32736.92,s,2.97e-09,1.66e-10,1.66e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32753.945,s,2.77e-09,1.52e-10,1.52e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32770.987,s,3.06e-09,1.63e-10,1.63e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32818.836,s,3.21e-09,1.74e-10,1.74e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
32850.756,s,3.12e-09,1.7e-10,1.7e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
36914.322,s,2.22e-09,1.23e-10,1.23e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
36934.967,s,2.5e-09,1.42e-10,1.42e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
36977.684,s,2.35e-09,1.35e-10,1.35e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
36999.684,s,2.19e-09,1.23e-10,1.23e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37104.578,s,2.4e-09,1.37e-10,1.37e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37125.241,s,2.38e-09,1.35e-10,1.35e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37146.749,s,2.36e-09,1.28e-10,1.28e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37169.207,s,2.14e-09,1.22e-10,1.22e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37190.566,s,2.42e-09,1.38e-10,1.38e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37211.807,s,2.33e-09,1.29e-10,1.29e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37233.182,s,2.34e-09,1.32e-10,1.32e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37253.581,s,2.41e-09,1.38e-10,1.38e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37274.277,s,2.22e-09,1.28e-10,1.28e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37360.323,s,2.12e-09,1.23e-10,1.23e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37381.653,s,2.33e-09,1.32e-10,1.32e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37403.05,s,2.38e-09,1.35e-10,1.35e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37424.169,s,2.21e-09,1.32e-10,1.32e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37466.493,s,2.53e-09,1.4e-10,1.4e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37508.133,s,2.52e-09,1.43e-10,1.43e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37528.112,s,2.13e-09,1.24e-10,1.24e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37550.158,s,2.28e-09,1.31e-10,1.31e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37571.575,s,2.34e-09,1.3e-10,1.3e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37593.415,s,2.17e-09,1.29e-10,1.29e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37614.079,s,2.48e-09,1.38e-10,1.38e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37658.67,s,2.06e-09,1.19e-10,1.19e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
37788.85,s,2.27e-09,1.34e-10,1.34e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,slop,1.0
