Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup,SlopGroup
3904.656,,,s,6.63E-08,2.64E-09,2.64E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3911.158,,,s,6.70E-08,2.70E-09,2.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3918.004,,,s,6.58E-08,2.65E-09,2.65E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3924.474,,,s,6.93E-08,2.79E-09,2.79E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3931.181,,,s,6.45E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3937.826,,,s,6.53E-08,2.65E-09,2.65E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3944.684,,,s,6.43E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3951.358,,,s,6.80E-08,2.72E-09,2.72E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3957.868,,,s,6.83E-08,2.73E-09,2.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3964.543,,,s,6.46E-08,2.60E-09,2.60E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3971.313,,,s,6.70E-08,2.66E-09,2.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3978.162,,,s,6.29E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3984.863,,,s,6.85E-08,2.75E-09,2.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3991.815,,,s,6.18E-08,2.49E-09,2.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
3998.683,,,s,6.45E-08,2.57E-09,2.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4005.307,,,s,6.92E-08,2.77E-09,2.77E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4012.134,,,s,6.02E-08,2.46E-09,2.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4019.056,,,s,6.67E-08,2.66E-09,2.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4025.765,,,s,6.68E-08,2.68E-09,2.68E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4032.458,,,s,6.38E-08,2.56E-09,2.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4039.443,,,s,6.29E-08,2.53E-09,2.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4046.528,,,s,6.24E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4053.406,,,s,6.44E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4060.247,,,s,6.48E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4067.133,,,s,6.56E-08,2.64E-09,2.64E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4073.709,,,s,6.72E-08,2.71E-09,2.71E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4080.534,,,s,6.23E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4087.444,,,s,6.37E-08,2.62E-09,2.62E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4094.472,,,s,6.36E-08,2.57E-09,2.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4101.156,,,s,6.35E-08,2.54E-09,2.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4108.454,,,s,6.23E-08,2.48E-09,2.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4115.336,,,s,6.29E-08,2.53E-09,2.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4122.429,,,s,6.25E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4129.324,,,s,6.42E-08,2.58E-09,2.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4136.092,,,s,6.74E-08,2.72E-09,2.72E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4143.349,,,s,5.55E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4150.966,,,s,6.04E-08,2.42E-09,2.42E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4157.985,,,s,6.36E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4164.985,,,s,6.49E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4172.019,,,s,5.82E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4179.361,,,s,5.96E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4186.642,,,s,6.15E-08,2.48E-09,2.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4194.074,,,s,5.87E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4201.213,,,s,6.38E-08,2.54E-09,2.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4208.459,,,s,5.97E-08,2.38E-09,2.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4215.996,,,s,6.12E-08,2.42E-09,2.42E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4223.24,,,s,6.10E-08,2.46E-09,2.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4230.531,,,s,5.84E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4238.071,,,s,6.02E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4245.361,,,s,5.91E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4252.651,,,s,6.31E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4259.685,,,s,6.29E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4266.863,,,s,6.39E-08,2.55E-09,2.55E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4273.805,,,s,6.21E-08,2.49E-09,2.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4281.207,,,s,5.73E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4288.909,,,s,5.57E-08,2.26E-09,2.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4296.666,,,s,5.98E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4304.396,,,s,5.62E-08,2.27E-09,2.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4312.017,,,s,5.76E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4319.39,,,s,5.98E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4326.891,,,s,5.72E-08,2.30E-09,2.30E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4334.727,,,s,5.80E-08,2.33E-09,2.33E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4341.998,,,s,5.90E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4349.63,,,s,5.66E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4357.437,,,s,5.69E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4365.218,,,s,5.80E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4372.788,,,s,5.79E-08,2.33E-09,2.33E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4380.312,,,s,5.86E-08,2.36E-09,2.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4387.909,,,s,5.91E-08,2.38E-09,2.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4395.831,,,s,5.55E-08,2.23E-09,2.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4403.542,,,s,5.61E-08,2.26E-09,2.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4411.519,,,s,5.44E-08,2.20E-09,2.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4419.209,,,s,5.90E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4426.819,,,s,5.83E-08,2.36E-09,2.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4434.098,,,s,6.27E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4441.237,,,s,5.99E-08,2.41E-09,2.41E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4448.81,,,s,5.76E-08,2.32E-09,2.32E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4456.536,,,s,5.67E-08,2.27E-09,2.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4464.58,,,s,5.49E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4472.465,,,s,5.51E-08,2.22E-09,2.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4480.301,,,s,5.39E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4487.94,,,s,5.89E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4495.682,,,s,5.99E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4503.336,,,s,5.59E-08,2.23E-09,2.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4511.075,,,s,5.72E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4519.07,,,s,5.54E-08,2.22E-09,2.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
4527.405,,,s,5.25E-08,2.12E-09,2.12E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21615.001,,,s,5.17E-09,2.69E-10,2.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21624.512,,,s,4.90E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21633.536,,,s,5.01E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21642.666,,,s,5.14E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21651.746,,,s,5.19E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21660.794,,,s,5.01E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21670.07,,,s,4.99E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21679.191,,,s,4.86E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21688.74,,,s,5.09E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21697.647,,,s,5.07E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21706.77,,,s,5.09E-09,2.71E-10,2.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21715.764,,,s,5.47E-09,2.76E-10,2.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21724.669,,,s,4.98E-09,2.51E-10,2.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21734.041,,,s,5.04E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21743.529,,,s,5.10E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21752.189,,,s,4.88E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21761.313,,,s,5.44E-09,2.80E-10,2.80E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21770.271,,,s,4.86E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21779.69,,,s,5.13E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21789.104,,,s,4.81E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21798.732,,,s,5.01E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21807.866,,,s,5.26E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21816.782,,,s,5.17E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21826.134,,,s,4.85E-09,2.59E-10,2.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21836.148,,,s,4.25E-09,2.25E-10,2.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21846.166,,,s,4.82E-09,2.49E-10,2.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21855.898,,,s,4.89E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21864.861,,,s,5.38E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21873.742,,,s,5.03E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21883.046,,,s,4.74E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21892.701,,,s,5.09E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21901.747,,,s,5.06E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21911.317,,,s,4.64E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21920.272,,,s,5.23E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21929.382,,,s,4.92E-09,2.57E-10,2.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21938.866,,,s,4.75E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21948.716,,,s,4.68E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21958.237,,,s,5.23E-09,2.69E-10,2.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21966.546,,,s,5.51E-09,2.77E-10,2.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21975.506,,,s,5.26E-09,2.67E-10,2.67E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21984.167,,,s,5.16E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
21993.423,,,s,5.03E-09,2.57E-10,2.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22002.164,,,s,5.52E-09,2.83E-10,2.83E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22010.826,,,s,5.27E-09,2.76E-10,2.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22020.433,,,s,4.66E-09,2.42E-10,2.42E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22030.138,,,s,4.53E-09,2.38E-10,2.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22039.968,,,s,5.16E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22048.696,,,s,5.34E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22057.666,,,s,4.91E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22066.865,,,s,5.15E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22076.117,,,s,5.08E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22085.052,,,s,5.09E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
22094.017,,,s,5.24E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25492.636,,,s,4.11E-09,2.21E-10,2.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25504.572,,,s,4.12E-09,2.38E-10,2.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25516.959,,,s,3.68E-09,2.35E-10,2.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25530.191,,,s,3.83E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25543.135,,,s,3.94E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25555.346,,,s,4.49E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25567.362,,,s,3.97E-09,2.41E-10,2.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25579.559,,,s,4.04E-09,2.28E-10,2.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25592.031,,,s,3.73E-09,2.14E-10,2.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25604.782,,,s,3.94E-09,2.22E-10,2.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25617.478,,,s,3.78E-09,2.11E-10,2.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25630.526,,,s,3.74E-09,2.20E-10,2.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25642.902,,,s,3.97E-09,2.22E-10,2.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25665.299,,,s,3.62E-09,2.17E-10,2.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25688.395,,,s,3.91E-09,2.31E-10,2.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25700.466,,,s,3.82E-09,2.16E-10,2.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25713.329,,,s,3.87E-09,2.17E-10,2.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25726.924,,,s,3.50E-09,2.07E-10,2.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25739.668,,,s,3.92E-09,2.45E-10,2.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25752.045,,,s,3.92E-09,2.44E-10,2.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25765.907,,,s,3.55E-09,2.37E-10,2.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25778.859,,,s,4.38E-09,2.96E-10,2.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25790.567,,,s,4.18E-09,2.85E-10,2.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25803.568,,,s,4.05E-09,2.79E-10,2.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25816.262,,,s,4.07E-09,2.74E-10,2.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25830.043,,,s,3.64E-09,2.43E-10,2.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25843.659,,,s,3.71E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25856.935,,,s,3.81E-09,2.48E-10,2.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25870.178,,,s,4.02E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25883.616,,,s,3.47E-09,2.32E-10,2.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25897.291,,,s,3.97E-09,2.63E-10,2.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25910.096,,,s,3.73E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25924.039,,,s,3.75E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25937.438,,,s,3.74E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25951.674,,,s,3.51E-09,2.40E-10,2.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25965.094,,,s,3.66E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25979.1,,,s,3.85E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
25992.43,,,s,3.92E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26005.311,,,s,3.74E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26019.067,,,s,3.62E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26033.612,,,s,3.32E-09,2.26E-10,2.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26048.296,,,s,3.14E-09,2.31E-10,2.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26062.416,,,s,3.95E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26075.228,,,s,4.01E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
26088.428,,,s,3.96E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
