Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
212.0313,0.3013,2.978287008e-09,4.54485564e-10,1,Integrated,cgs
212.8086,0.5182,1.824588012e-09,2.719945728e-10,1,Integrated,cgs
213.5307,0.3099,2.783806512e-09,4.24807776e-10,1,Integrated,cgs
214.1569,0.3365,2.945206128e-09,4.3904724e-10,1,Integrated,cgs
214.744,0.3471,2.600127588e-09,3.87605532e-10,1,Integrated,cgs
215.4021,0.3523,2.42811258e-09,3.61963152e-10,1,Integrated,cgs
216.0349,0.2859,2.680468608e-09,3.995823e-10,1,Integrated,cgs
216.724,0.3416,2.391589632e-09,3.56518344e-10,1,Integrated,cgs
217.4623,0.3701,2.379715872e-09,3.54748416e-10,1,Integrated,cgs
218.166,0.3603,2.511208368e-09,3.74350212e-10,1,Integrated,cgs
218.8497,0.3679,2.49162954e-09,3.67372116e-10,1,Integrated,cgs
219.6456,0.4664,2.008405788e-09,2.993966496e-10,1,Integrated,cgs
220.3748,0.3257,2.625959976e-09,3.914565e-10,1,Integrated,cgs
221.0504,0.3358,2.216951052e-09,3.304848816e-10,1,Integrated,cgs
221.8992,0.3965,2.247392004e-09,3.350227668e-10,1,Integrated,cgs
222.744,0.4638,1.874250048e-09,2.793978204e-10,1,Integrated,cgs
223.659,0.4466,1.835761596e-09,2.736602748e-10,1,Integrated,cgs
224.5886,0.4244,2.163196536e-09,3.2247159e-10,1,Integrated,cgs
225.4058,0.4338,2.025007128e-09,3.018714168e-10,1,Integrated,cgs
226.1825,0.3476,2.676100512e-09,3.98931192e-10,1,Integrated,cgs
226.8975,0.4097,2.0896095e-09,3.115017948e-10,1,Integrated,cgs
227.978,0.654,1.45715082e-09,2.172200688e-10,1,Integrated,cgs
229.182,0.659,1.479090828e-09,2.204906772e-10,1,Integrated,cgs
230.1205,0.4161,1.72132806e-09,2.566014192e-10,1,Integrated,cgs
231.324,0.627,1.64257914e-09,2.44862196e-10,1,Integrated,cgs
232.263,0.532,1.568920068e-09,2.394166572e-10,1,Integrated,cgs
233.456,0.661,1.274148756e-09,1.89939618e-10,1,Integrated,cgs
234.729,0.601,1.328924304e-09,2.027934156e-10,1,Integrated,cgs
236.002,0.619,1.347924408e-09,2.009375316e-10,1,Integrated,cgs
237.191,0.548,1.606665888e-09,2.395085292e-10,1,Integrated,cgs
238.37,0.671,1.353655968e-09,2.017919064e-10,1,Integrated,cgs
239.53,0.576,1.551762972e-09,2.313240564e-10,1,Integrated,cgs
240.591,0.542,1.601173056e-09,2.386896852e-10,1,Integrated,cgs
241.904,0.796,1.06263366e-09,1.584086952e-10,1,Integrated,cgs
243.27,0.564,1.226561496e-09,1.828456728e-10,1,Integrated,cgs
244.903,0.812,9.47638452e-10,1.480633512e-10,1,Integrated,cgs
246.258,0.436,1.391921352e-09,2.124067416e-10,1,Integrated,cgs
247.868,0.848,9.64182024e-10,1.471338432e-10,1,Integrated,cgs
249.479,0.727,1.347848892e-09,2.009261868e-10,1,Integrated,cgs
250.783,0.772,1.095412476e-09,1.752800832e-10,1,Integrated,cgs
252.349,0.866,8.98474056e-10,1.371068496e-10,1,Integrated,cgs
254.145,0.805,1.179908616e-09,1.800535992e-10,1,Integrated,cgs
255.675,0.92,8.42875488e-10,1.256489496e-10,1,Integrated,cgs
257.863,1.095,7.81424256e-10,1.164882672e-10,1,Integrated,cgs
259.932,0.991,8.48122284e-10,1.294231836e-10,1,Integrated,cgs
261.979,1.071,7.7537706e-10,1.211484744e-10,1,Integrated,cgs
264.042,1.018,7.98461292e-10,1.19028006e-10,1,Integrated,cgs
266.11,0.961,7.5754728e-10,1.183626648e-10,1,Integrated,cgs
268.877,1.562,6.01987104e-10,8.9739282e-11,1,Integrated,cgs
271.372,1.237,6.90913632e-10,1.029956808e-10,1,Integrated,cgs
273.755,1.163,6.75849756e-10,1.031344284e-10,1,Integrated,cgs
276.334,1.273,6.91651044e-10,1.08066702e-10,1,Integrated,cgs
278.648,1.215,6.37394712e-10,9.50175372e-11,1,Integrated,cgs
281.605,1.508,6.39961908e-10,9.54002676e-11,1,Integrated,cgs
284.147,1.398,6.35295228e-10,9.47045808e-11,1,Integrated,cgs
287.019,1.598,5.76917184e-10,8.60020404e-11,1,Integrated,cgs
289.972,1.608,5.1972756e-10,7.74767364e-11,1,Integrated,cgs
293.191,1.561,5.23202688e-10,7.98405612e-11,1,Integrated,cgs
296.609,1.789,3.084637896e-10,5.83332912e-11,1,Integrated,cgs
300.498,2.101,4.37495508e-10,6.52182276e-11,1,Integrated,cgs
303.945,1.668,4.89825312e-10,7.30191e-11,1,Integrated,cgs
307.373,1.63,5.7205458e-10,8.52771564e-11,1,Integrated,cgs
310.802,2.092,3.457638564e-10,5.27286816e-11,1,Integrated,cgs
315.036,1.635,3.470360052e-10,6.33599772e-11,1,Integrated,cgs
318.653,1.99,3.86987484e-10,5.90541732e-11,1,Integrated,cgs
322.956,1.98,3.392559432e-10,5.50347732e-11,1,Integrated,cgs
327.486,2.285,2.268772776e-10,4.29045372e-11,1,Integrated,cgs
332.674,2.611,2.422139508e-10,4.58048736e-11,1,Integrated,cgs
337.584,2.966,1.789759824e-10,3.267647964e-11,1,Integrated,cgs
343.588,2.648,2.34783942e-10,4.2865596e-11,1,Integrated,cgs
349.017,3.257,1.779325392e-10,3.248597052e-11,1,Integrated,cgs
354.948,2.827,1.943612364e-10,3.54854208e-11,1,Integrated,cgs
372.628,10.849,1.416871212e-10,3.184070196e-11,1,Integrated,cgs
392.941,11.104,1.139029404e-10,2.551180344e-11,1,Integrated,cgs
421.141,14.23,9.43157604e-11,2.119515576e-11,1,Integrated,cgs
451.446,14.447,1.076546004e-10,2.352934488e-11,1,Integrated,cgs
481.158,16.579,8.22411348e-11,1.848167796e-11,1,Integrated,cgs
519.173,19.492,7.05774972e-11,1.547463432e-11,1,Integrated,cgs
576.062,33.757,5.4192126e-11,1.134896556e-11,1,Integrated,cgs
622.956,20.475,7.016463e-11,1.50044202e-11,1,Integrated,cgs
661.436,13.824,1.003884996e-10,2.108455788e-11,1,Integrated,cgs
711.035,30.827,4.35373404e-11,9.86619672e-12,1,Integrated,cgs
771.623,26.225,6.31203096e-11,1.416112572e-11,1,Integrated,cgs
823.225,32.695,3.9851394e-11,9.01574736e-12,1,Integrated,cgs
896.379,35.645,4.19387676e-11,9.4720902e-12,1,Integrated,cgs
952.821,24.39,6.269742e-11,1.4066247e-11,1,Integrated,cgs
1012.23,38.667,4.76749212e-11,1.048637448e-11,1,Integrated,cgs
1062.218,25.972,5.3765652e-11,1.212293844e-11,1,Integrated,cgs
1127.308,38.409,4.5090186e-11,1.02009414e-11,1,Integrated,cgs
1172.824,21.242,6.60501216e-11,1.45050054e-11,1,Integrated,cgs
1226.979,30.265,5.85936648e-11,1.13601294e-11,1,Integrated,cgs
4475.093,77.137,3.71558904e-11,9.11082096e-12,1,Integrated,cgs
5360.428,20.171,3.80977872e-11,8.57499144e-12,1,Integrated,cgs
5406.184,28.318,3.01773768e-11,6.79227444e-12,1,Integrated,cgs
5449.677,24.171,2.603611416e-11,5.8505412e-12,1,Integrated,cgs
5503.586,22.92,2.629534284e-11,5.90879292e-12,1,Integrated,cgs
5565.901,30.073,2.893383012e-11,6.49102128e-12,1,Integrated,cgs
5613.159,27.185,2.840460564e-11,6.37229412e-12,1,Integrated,cgs
5668.351,32.231,3.063475668e-11,6.54107412e-12,1,Integrated,cgs
5714.446,25.672,2.572620972e-11,5.81913072e-12,1,Integrated,cgs
5768.233,24.298,2.694568176e-11,6.05492856e-12,1,Integrated,cgs
5817.881,21.293,2.85639096e-11,6.39754152e-12,1,Integrated,cgs
5879.912,33.178,1.72210062e-11,3.90822096e-12,1,Integrated,cgs
5974.956,45.48,2.042005536e-11,4.5735378e-12,1,Integrated,cgs
6030.753,31.073,2.707182828e-11,6.09328512e-12,1,Integrated,cgs
6073.499,21.165,2.800393932e-11,6.29273088e-12,1,Integrated,cgs
6121.528,16.541,4.08391224e-11,9.1920024e-12,1,Integrated,cgs
6174.035,33.945,2.5213644e-11,5.54523036e-12,1,Integrated,cgs
6229.197,28.932,2.696593536e-11,6.03964092e-12,1,Integrated,cgs
6280.475,27.557,2.609539944e-11,5.8542474e-12,1,Integrated,cgs
6343.27,35.191,1.946389404e-11,4.3809024e-12,1,Integrated,cgs
6416.881,36.09,2.611914696e-11,5.84998092e-12,1,Integrated,cgs
6455.626,19.674,4.07642328e-11,9.14505372e-12,1,Integrated,cgs
6518.342,47.287,1.755954408e-11,3.87401952e-12,1,Integrated,cgs
6599.64,43.337,1.888030152e-11,4.28478828e-12,1,Integrated,cgs
6662.96,31.437,3.105183816e-11,6.66982716e-12,1,Integrated,cgs
6715.369,33.7,2.34243672e-11,5.28100788e-12,1,Integrated,cgs
6769.893,28.049,3.09893478e-11,6.50797584e-12,1,Integrated,cgs
6829.786,35.289,2.231138316e-11,4.81402668e-12,1,Integrated,cgs
6893.89,29.188,2.589171504e-11,5.81809368e-12,1,Integrated,cgs
6972.073,52.21,2.042350404e-11,3.70331508e-12,1,Integrated,cgs
10798.673,622.046,1.402353696e-11,3.6580716e-12,1,Integrated,cgs
11181.438,45.864,1.928151072e-11,4.33984536e-12,1,Integrated,cgs
11271.925,58.624,1.409331096e-11,3.179068044e-12,1,Integrated,cgs
11369.573,50.964,1.272499236e-11,2.87356998e-12,1,Integrated,cgs
11489.074,52.622,1.55423412e-11,3.49441068e-12,1,Integrated,cgs
11584.227,49.99,1.58899062e-11,3.57255408e-12,1,Integrated,cgs
11688.917,56.894,1.730013792e-11,3.90244068e-12,1,Integrated,cgs
11781.663,61.885,1.4913975e-11,3.353132424e-12,1,Integrated,cgs
11874.198,51.62,1.746344388e-11,3.91347228e-12,1,Integrated,cgs
11953.809,43.475,1.834721772e-11,4.12051836e-12,1,Integrated,cgs
12027.034,33.959,2.190972156e-11,4.9098624e-12,1,Integrated,cgs
12098.664,35.384,2.556128904e-11,5.60117832e-12,1,Integrated,cgs
12166.559,40.596,1.703175336e-11,3.82927716e-12,1,Integrated,cgs
12260.576,44.35,1.76837244e-11,3.99335568e-12,1,Integrated,cgs
12332.917,31.443,2.023209708e-11,4.55380272e-12,1,Integrated,cgs
12411.711,32.51,2.088003828e-11,4.57538916e-12,1,Integrated,cgs
12510.423,53.496,1.492012764e-11,3.354516072e-12,1,Integrated,cgs
12616.1,56.373,1.409217996e-11,3.175323564e-12,1,Integrated,cgs
12726.55,59.009,1.888887624e-11,3.393775692e-12,1,Integrated,cgs
17811.763,60.398,1.165543872e-11,2.611838136e-12,1,Integrated,cgs
17936.644,74.957,1.316691756e-11,2.820848676e-12,1,Integrated,cgs
18065.744,81.198,1.410369528e-11,3.095962512e-12,1,Integrated,cgs
18178.469,48.5,9.86930436e-12,2.221137492e-12,1,Integrated,cgs
18264.469,46.744,1.583584092e-11,3.54852816e-12,1,Integrated,cgs
18363.353,57.871,1.150823124e-11,2.595078456e-12,1,Integrated,cgs
18514.074,73.199,1.095339744e-11,2.424101532e-12,1,Integrated,cgs
23232.688,736.84,1.224827064e-11,4.81172988e-12,1,Integrated,cgs
24227.034,140.285,5.5380894e-12,1.012744032e-12,1,Integrated,cgs
28703.464,388.038,3.183050904e-12,7.92957672e-13,1,Integrated,cgs
29450.275,395.453,2.623285944e-12,5.83235472e-13,1,Integrated,cgs
41337.425,405.057,3.82904748e-12,7.4430414e-13,1,Integrated,cgs
45094.597,121.896,5.53342272e-12,1.272551088e-12,1,Integrated,cgs
45494.611,272.036,4.24531116e-12,8.07540612e-13,1,Integrated,cgs
46899.326,97.595,4.33921548e-12,9.72900816e-13,1,Integrated,cgs
47213.928,168.987,2.440026012e-12,5.666136e-13,1,Integrated,cgs
50784.16,134.59,2.400534276e-12,6.25532436e-13,1,Integrated,cgs
51024.627,109.281,4.76165964e-12,1.042861344e-12,1,Integrated,cgs
51184.98,81.585,4.94636064e-12,1.086477576e-12,1,Integrated,cgs
51405.484,121.562,3.031288452e-12,7.8666966e-13,1,Integrated,cgs
51597.218,102.681,3.48131544e-12,7.99951428e-13,1,Integrated,cgs
56622.599,139.561,3.457511892e-12,8.4382692e-13,1,Integrated,cgs
56919.301,175.502,2.357895576e-12,6.17525652e-13,1,Integrated,cgs
57222.24,139.952,3.148847028e-12,8.20999164e-13,1,Integrated,cgs
57470.098,132.065,3.077704692e-12,7.11527412e-13,1,Integrated,cgs
62304.401,100.64,4.44982032e-12,9.99965124e-13,1,Integrated,cgs
62503.1,101.261,4.15549932e-12,9.3582246e-13,1,Integrated,cgs
62715.479,100.519,3.439321932e-12,8.94785604e-13,1,Integrated,cgs
62915.565,107.541,3.054357024e-12,7.92371292e-13,1,Integrated,cgs
63134.172,110.518,2.54835702e-12,6.66793752e-13,1,Integrated,cgs
63492.434,213.034,2.46822306e-12,5.32047456e-13,1,Integrated,cgs
68090.323,107.863,2.808930024e-12,7.30141236e-13,1,Integrated,cgs
68375.462,162.329,2.309066652e-12,6.04273116e-13,1,Integrated,cgs
68655.417,161.464,2.085422364e-12,5.28928332e-13,1,Integrated,cgs
68943.66,118.741,2.944852908e-12,7.69167696e-13,1,Integrated,cgs
69133.712,90.657,3.342084816e-12,8.67060792e-13,1,Integrated,cgs
69343.4,107.281,4.36422624e-12,9.84326352e-13,1,Integrated,cgs
69582.608,148.411,3.103480008e-12,6.87071712e-13,1,Integrated,cgs
73970.206,129.227,3.232525368e-12,8.11776816e-13,1,Integrated,cgs
74321.881,225.156,2.232820548e-12,5.8083984e-13,1,Integrated,cgs
74668.53,213.258,2.092181916e-12,5.45717592e-13,1,Integrated,cgs
75021.426,187.549,2.254910196e-12,5.8501758e-13,1,Integrated,cgs
75414.091,219.16,2.239981692e-12,5.8239018e-13,1,Integrated,cgs
75726.676,175.707,2.190676008e-12,5.70488232e-13,1,Integrated,cgs
79867.15,280.798,1.599350232e-12,4.17799056e-13,1,Integrated,cgs
80420.374,320.023,1.518015672e-12,3.9570732e-13,1,Integrated,cgs
80792.56,158.15,2.500256808e-12,6.47613384e-13,1,Integrated,cgs
81236.789,276.428,1.684104936e-12,3.54452616e-13,1,Integrated,cgs
97163.125,220.515,1.721845536e-12,4.47980748e-13,1,Integrated,cgs
97648.674,304.894,1.426004124e-12,3.72435516e-13,1,Integrated,cgs
98030.98,208.302,1.853105916e-12,4.81342116e-13,1,Integrated,cgs
98512.514,321.26,1.24511268e-12,3.25369734e-13,1,Integrated,cgs
99067.152,329.304,1.350060432e-12,2.9842305e-13,1,Integrated,cgs
102886.549,157.329,2.115423792e-12,5.48257992e-13,1,Integrated,cgs
103273.482,220.818,1.528230168e-12,3.98217444e-13,1,Integrated,cgs
103725.305,233.86,1.434576408e-12,3.74624784e-13,1,Integrated,cgs
104233.654,275.848,1.459578816e-12,3.66923892e-13,1,Integrated,cgs
104821.321,369.575,1.545997656e-12,3.021174876e-13,1,Integrated,cgs
108810.073,304.031,1.259387988e-12,3.365931168e-13,1,Integrated,cgs
109462.996,402.837,1.2005739e-12,3.149055132e-13,1,Integrated,cgs
110036.775,382.382,1.278869028e-12,2.755908396e-13,1,Integrated,cgs
155648.622,974.798,6.80808408e-13,1.503332856e-13,1,Integrated,cgs
160780.542,330.35,8.3918634e-13,2.20137318e-13,1,Integrated,cgs
161974.066,703.981,8.80771992e-13,1.767687924e-13,1,Integrated,cgs
209543.81,1502.0,4.45468536e-13,1.12466118e-13,1,Integrated,cgs
259455.411,677.742,7.00568892e-13,1.39756278e-13,1,Integrated,cgs
265411.077,918.645,4.634229e-13,1.187942196e-13,1,Integrated,cgs
271133.347,942.366,4.20008856e-13,1.072495632e-13,1,Integrated,cgs
276839.406,828.131,4.42219608e-13,1.131394284e-13,1,Integrated,cgs
282889.83,1018.598,4.8424374e-13,1.177890564e-13,1,Integrated,cgs
329143.637,1022.79,4.72134732e-13,1.186275276e-13,1,Integrated,cgs
338387.704,4593.474,2.8112049e-13,6.924417e-14,1,Integrated,cgs
367080.591,10143.17,4.01176488e-13,7.39179492e-14,1,Integrated,cgs
440276.903,19814.282,2.042146128e-13,3.68753676e-14,1,Integrated,cgs
507159.019,5682.948,2.601816084e-13,5.20628532e-14,1,Integrated,cgs
542958.665,18408.439,2.5560252e-13,5.4214398e-14,1,Integrated,cgs
590909.209,20197.76,1.456695636e-13,3.51612936e-14,1,Integrated,cgs
660782.5,26536.874,1.129773996e-13,2.696992692e-14,1,Integrated,cgs
868575.379,77570.145,8.28579648e-14,2.163331908e-14,1,Integrated,cgs
1012818.115,66618.897,8.1015096e-14,1.810843752e-14,1,Integrated,cgs
1542748.43,162545.037,2.835880536e-14,8.70153468e-15,1,Integrated,cgs
